6.00390625,-44.921875,-43.45703125,-29.78515625,-49.31640625,3.90625
6.0078125,-17.578125,-27.83203125,-41.015625,-42.96875,-16.11328125
6.01171875,-35.64453125,-32.2265625,-43.45703125,-49.8046875,-42.96875
6.015625,-26.85546875,-24.4140625,-36.62109375,-37.109375,21.484375
6.01953125,-11.23046875,-24.4140625,-26.85546875,-19.53125,2.44140625
6.0234375,-34.66796875,-37.109375,-25.87890625,-37.59765625,-193.84765625
6.02734375,-44.43359375,-24.4140625,-29.78515625,-52.734375,-226.5625
6.03125,-30.76171875,-22.4609375,-33.69140625,-47.36328125,-142.08984375
6.03515625,-28.80859375,-32.2265625,-29.78515625,-32.2265625,-158.69140625
6.0390625,-38.0859375,-31.73828125,-28.3203125,-32.2265625,-167.48046875
6.04296875,-32.2265625,-34.66796875,-34.66796875,-37.59765625,-108.88671875
6.046875,-31.25,-40.0390625,-32.71484375,-34.1796875,-75.68359375
6.05078125,-36.1328125,879.39453125,-32.2265625,-40.0390625,62.01171875
6.0546875,-35.64453125,-886.71875,-38.0859375,-50.78125,-8.7890625
6.05859375,-32.71484375,134.765625,-32.71484375,-47.36328125,-110.3515625
6.0625,-32.2265625,-1000.0,-32.71484375,-45.8984375,-98.14453125
6.06640625,-29.296875,-622.55859375,-38.57421875,-50.29296875,33.203125
6.0703125,-35.15625,756.34765625,-25.87890625,-37.59765625,100.5859375
6.07421875,-53.7109375,-845.21484375,-21.484375,-33.69140625,-32.71484375
6.078125,-49.8046875,174.31640625,-31.73828125,-44.43359375,-119.140625
6.08203125,-37.59765625,-1000.0,-34.66796875,-49.31640625,6.34765625
6.0859375,-33.203125,-909.66796875,-35.15625,-49.31640625,61.5234375
6.08984375,-26.3671875,404.78515625,-37.59765625,-42.48046875,7.32421875
6.09375,-24.4140625,-788.0859375,-31.73828125,-31.73828125,-107.421875
6.09765625,-37.59765625,-33.69140625,-25.87890625,-35.15625,-239.2578125
6.1015625,-47.36328125,-31.25,-24.4140625,-45.8984375,-211.42578125
6.10546875,-58.59375,-38.57421875,-26.3671875,-41.50390625,1.46484375
6.109375,-64.453125,-42.48046875,-35.15625,-39.0625,77.1484375
6.11328125,-48.33984375,-23.92578125,-34.66796875,-41.50390625,-3.41796875
6.1171875,-39.0625,-18.5546875,-25.87890625,-44.921875,-160.15625
6.12109375,-32.71484375,-21.484375,-29.296875,-39.55078125,-158.203125
6.125,-31.73828125,-22.94921875,-32.2265625,-28.80859375,-55.6640625
6.12890625,-39.55078125,-33.203125,-25.390625,-24.90234375,-76.66015625
6.1328125,-41.50390625,-36.1328125,-20.99609375,-29.296875,-66.40625
6.13671875,-34.66796875,-24.90234375,-29.296875,-44.921875,-71.77734375
6.140625,-34.1796875,-26.3671875,-29.78515625,-52.734375,-150.390625
6.14453125,-38.57421875,-1000.0,-28.80859375,-54.19921875,-83.984375
6.1484375,-27.83203125,-229.98046875,-36.62109375,-60.546875,-24.90234375
6.15234375,-17.08984375,-872.0703125,-34.1796875,-51.26953125,-92.7734375
6.15625,-37.109375,623.046875,-16.6015625,-26.3671875,-168.9453125
6.16015625,-52.734375,-772.4609375,-22.4609375,-35.64453125,-199.21875
6.1640625,-43.45703125,-1000.0,-38.57421875,-51.26953125,-87.40234375
6.16796875,-37.109375,-189.453125,-35.15625,-45.41015625,70.3125
6.171875,-38.0859375,-983.3984375,-23.92578125,-26.85546875,14.16015625
6.17578125,-34.1796875,990.72265625,-28.3203125,-31.25,-152.83203125
6.1796875,-38.0859375,-226.5625,-33.203125,-52.734375,-83.49609375
6.18359375,-39.0625,-1000.0,-30.2734375,-55.6640625,56.640625
6.1875,-48.33984375,-187.01171875,-31.25,-47.8515625,131.34765625
6.19140625,-52.24609375,-995.60546875,-30.2734375,-30.2734375,73.73046875
6.1953125,-37.109375,-962.40234375,-24.90234375,-17.578125,-72.75390625
6.19921875,-34.66796875,-73.73046875,-32.71484375,-28.80859375,-127.44140625
6.203125,-40.52734375,-1000.0,-35.64453125,-40.0390625,-25.390625
6.20703125,-41.9921875,-404.78515625,-31.73828125,-36.1328125,98.14453125
6.2109375,-41.015625,896.484375,-29.78515625,-34.1796875,25.390625
6.21484375,-37.59765625,-894.53125,-29.296875,-33.203125,-117.67578125
6.21875,-24.90234375,104.98046875,-32.71484375,-25.390625,-178.22265625
6.22265625,-26.3671875,-1000.0,-26.85546875,-31.25,-35.15625
6.2265625,-38.0859375,-573.73046875,-21.484375,-38.57421875,164.55078125
6.23046875,-52.24609375,822.265625,-17.08984375,-42.96875,146.97265625
6.234375,-55.6640625,-912.109375,-20.99609375,-51.26953125,-80.078125
6.23828125,-39.0625,87.40234375,-30.76171875,-45.41015625,-213.37890625
6.2421875,-37.59765625,-1000.0,-29.78515625,-43.45703125,-95.703125
6.24609375,-44.921875,-886.23046875,-27.83203125,-52.734375,17.08984375
6.25,-35.15625,434.08203125,-20.01953125,-43.45703125,40.52734375
6.25390625,-30.76171875,-791.015625,-15.625,-32.71484375,-7.32421875
6.2578125,-32.2265625,173.33984375,-23.92578125,-30.76171875,-113.28125
6.26171875,-21.97265625,-1000.0,-29.296875,-24.4140625,-29.78515625
6.265625,-23.4375,-1000.0,-25.390625,-19.53125,81.0546875
6.26953125,-29.296875,124.51171875,-28.3203125,-28.80859375,86.42578125
6.2734375,-35.64453125,-768.5546875,-27.34375,-30.2734375,-40.52734375
6.27734375,-42.96875,168.45703125,-22.94921875,-24.90234375,-303.22265625
6.28125,-35.64453125,-1000.0,-19.53125,-13.671875,-282.71484375
6.28515625,-36.1328125,-1000.0,-24.4140625,-16.6015625,-32.2265625
6.2890625,-46.38671875,-71.2890625,-27.83203125,-35.64453125,125.48828125
6.29296875,-41.9921875,-819.82421875,-32.71484375,-33.69140625,132.32421875
6.296875,-41.015625,571.77734375,-33.69140625,-33.69140625,66.40625
6.30078125,-36.1328125,-789.0625,-29.296875,-28.3203125,106.93359375
6.3046875,-31.25,-1000.0,-30.76171875,-29.296875,145.99609375
6.30859375,-27.83203125,-162.109375,-35.15625,-41.50390625,97.65625
6.3125,-27.34375,-856.4453125,-34.66796875,-34.66796875,13.18359375
6.31640625,-27.83203125,612.79296875,-32.71484375,-28.80859375,-90.8203125
6.3203125,-28.80859375,-769.53125,-36.62109375,-30.2734375,-142.578125
6.32421875,-25.390625,-1000.0,-35.15625,-22.94921875,-77.1484375
6.328125,-32.71484375,-208.0078125,-30.76171875,-30.76171875,71.2890625
6.33203125,-40.0390625,-37.109375,-31.25,-41.015625,18.06640625
6.3359375,-34.1796875,-34.66796875,-31.73828125,-28.3203125,-149.90234375
6.33984375,-22.94921875,-30.76171875,-36.62109375,-28.80859375,-174.8046875
6.34375,-17.578125,-31.25,-34.66796875,-32.71484375,-43.45703125
6.34765625,-38.57421875,-37.59765625,-23.92578125,-25.390625,109.375
6.3515625,-38.0859375,-32.2265625,-23.92578125,-27.83203125,83.0078125
