18.00390625,-23.4375,-872.0703125,-22.94921875,-19.04296875,-32.2265625
18.0078125,-21.97265625,155.76171875,-27.34375,-18.06640625,-176.7578125
18.01171875,-31.25,-1000.0,-31.25,-32.2265625,-148.4375
18.015625,-26.85546875,-782.2265625,-30.76171875,-31.73828125,-132.32421875
18.01953125,-17.08984375,577.1484375,-32.2265625,-18.5546875,-62.01171875
18.0234375,-15.625,-812.5,-32.2265625,-14.16015625,-96.6796875
18.02734375,-20.5078125,158.69140625,-34.1796875,-19.04296875,-225.09765625
18.03125,-23.4375,-1000.0,-30.76171875,-25.87890625,-243.65234375
18.03515625,-17.08984375,-986.328125,-18.5546875,-24.4140625,-135.7421875
18.0390625,-29.296875,272.94921875,-19.53125,-28.80859375,20.01953125
18.04296875,-31.73828125,-774.4140625,-24.4140625,-27.34375,23.92578125
18.046875,-20.99609375,159.1796875,-24.4140625,-20.99609375,-129.39453125
18.05078125,-24.90234375,-1000.0,-20.99609375,-30.2734375,-78.61328125
18.0546875,-31.73828125,-1000.0,-26.3671875,-30.2734375,202.1484375
18.05859375,-34.1796875,35.15625,-33.203125,-30.2734375,160.64453125
18.0625,-39.55078125,-777.34375,-34.1796875,-35.64453125,4.39453125
18.06640625,-46.38671875,358.3984375,-35.15625,-40.0390625,-43.9453125
18.0703125,-43.45703125,-954.1015625,-30.2734375,-41.50390625,21.484375
18.07421875,-39.55078125,-1000.0,-29.296875,-33.203125,121.09375
18.078125,-50.78125,-14.16015625,-45.8984375,-42.96875,150.87890625
18.08203125,-61.03515625,-795.8984375,-49.8046875,-44.43359375,34.66796875
18.0859375,-52.734375,454.58984375,-34.1796875,-31.25,-132.32421875
18.08984375,-39.0625,-877.44140625,-31.25,-30.76171875,-54.6875
18.09375,-35.15625,-1000.0,-35.64453125,-36.1328125,101.5625
18.09765625,-38.57421875,-225.5859375,-34.1796875,-38.0859375,180.6640625
18.1015625,-41.50390625,-911.62109375,-31.25,-33.69140625,36.1328125
18.10546875,-33.69140625,770.5078125,-37.59765625,-27.83203125,-104.4921875
18.109375,-19.53125,-595.21484375,-41.015625,-24.4140625,-120.1171875
18.11328125,-23.92578125,-1000.0,-36.1328125,-32.71484375,-32.2265625
18.1171875,-32.71484375,-185.05859375,-27.83203125,-32.71484375,32.2265625
18.12109375,-39.55078125,-980.46875,-26.3671875,-34.1796875,-111.328125
18.125,-38.57421875,990.234375,-37.109375,-39.0625,-147.4609375
18.12890625,-30.2734375,-229.98046875,-29.296875,-27.34375,-65.4296875
18.1328125,-30.2734375,-1000.0,-27.34375,-24.90234375,12.6953125
