timestam,TP9,AF7,AF8,TP10,AUX,Marker
230.00390625,16.6015625,-40.52734375,-25.390625,5.37109375,-31.25,0.0
230.0078125,12.6953125,-51.26953125,-36.1328125,8.7890625,-62.98828125,0.0
230.01171875,15.625,-52.734375,-50.29296875,10.25390625,-46.38671875,0.0
230.015625,48.33984375,-46.875,-57.6171875,23.92578125,-65.4296875,0.0
230.01953125,69.3359375,-44.921875,-55.6640625,44.43359375,-74.21875,0.0
230.0234375,73.73046875,-43.9453125,-53.7109375,62.5,-31.73828125,0.0
230.02734375,60.05859375,-50.29296875,-52.734375,66.40625,6.8359375,0.0
230.03125,54.19921875,-60.05859375,-53.22265625,60.546875,7.8125,0.0
230.03515625,61.5234375,-60.546875,-52.734375,55.17578125,-61.03515625,0.0
230.0390625,79.1015625,-57.12890625,-60.05859375,61.5234375,-107.421875,0.0
230.04296875,85.9375,-50.78125,-66.40625,73.73046875,-83.49609375,0.0
230.046875,75.68359375,-47.36328125,-45.8984375,80.56640625,-38.57421875,0.0
230.05078125,58.10546875,-60.05859375,-41.015625,75.1953125,-26.3671875,0.0
230.0546875,59.08203125,-70.3125,-58.59375,66.89453125,-36.1328125,0.0
230.05859375,85.9375,-66.89453125,-60.546875,63.96484375,23.4375,0.0
230.0625,88.8671875,-65.4296875,-52.734375,67.87109375,36.1328125,0.0
230.06640625,70.3125,-64.94140625,-47.8515625,70.3125,45.8984375,0.0
230.0703125,59.5703125,-57.6171875,-44.43359375,62.5,9.27734375,0.0
230.07421875,63.96484375,-58.59375,-47.36328125,56.15234375,-48.828125,0.0
230.078125,67.87109375,-63.4765625,-51.7578125,53.7109375,0.0,0.0
230.08203125,65.91796875,-57.12890625,-45.8984375,53.22265625,62.5,0.0
230.0859375,53.22265625,-56.640625,-45.8984375,53.7109375,50.29296875,0.0
230.08984375,38.0859375,-54.6875,-41.50390625,51.7578125,-19.53125,0.0
230.09375,43.9453125,-59.5703125,-30.76171875,42.96875,-44.921875,0.0
230.09765625,49.31640625,-69.82421875,-33.203125,41.9921875,-31.73828125,0.0
230.1015625,46.875,-63.96484375,-41.015625,46.38671875,-23.92578125,0.0
230.10546875,36.1328125,-52.24609375,-34.66796875,47.36328125,-18.5546875,0.0
230.109375,15.625,-52.734375,-24.90234375,36.1328125,-54.6875,0.0
230.11328125,11.71875,-63.96484375,-33.69140625,21.97265625,-88.8671875,0.0
230.1171875,19.04296875,-63.4765625,-43.9453125,17.578125,-5.37109375,0.0
230.12109375,32.2265625,-48.33984375,-40.0390625,21.484375,9.27734375,0.0
230.125,30.2734375,-38.57421875,-37.59765625,25.390625,0.0,0.0
230.12890625,6.34765625,-48.828125,-43.9453125,22.94921875,18.06640625,0.0
230.1328125,7.8125,-51.26953125,-46.38671875,23.92578125,-4.39453125,0.0
230.13671875,29.78515625,-40.52734375,-44.43359375,20.99609375,-53.7109375,0.0
230.140625,34.66796875,-39.0625,-50.29296875,11.71875,-41.015625,0.0
230.14453125,26.85546875,-44.43359375,-53.7109375,15.13671875,-13.18359375,0.0
230.1484375,15.13671875,-43.9453125,-38.57421875,22.94921875,-90.33203125,0.0
230.15234375,7.8125,-44.43359375,-27.34375,14.16015625,-121.09375,0.0
230.15625,20.99609375,-38.0859375,-23.92578125,8.30078125,-128.41796875,0.0
230.16015625,32.2265625,-31.25,-26.85546875,10.7421875,-85.44921875,0.0
230.1640625,23.4375,-32.2265625,-41.015625,7.8125,-1.953125,0.0
230.16796875,2.9296875,-36.1328125,-41.015625,2.9296875,-20.99609375,0.0
230.171875,-9.765625,-45.8984375,-38.57421875,-3.90625,1.953125,0.0
230.17578125,-7.8125,-50.78125,-33.69140625,-8.7890625,33.69140625,0.0
230.1796875,11.23046875,-39.55078125,-24.90234375,-5.37109375,-16.11328125,0.0
230.18359375,17.578125,-28.3203125,-21.97265625,-3.90625,-63.96484375,0.0
230.1875,0.48828125,-35.64453125,-19.53125,-3.90625,-58.59375,0.0
230.19140625,-7.8125,-45.41015625,-28.3203125,-9.765625,-20.99609375,0.0
230.1953125,4.39453125,-46.38671875,-34.1796875,-11.71875,-6.34765625,0.0
230.19921875,15.625,-40.0390625,-34.66796875,-2.9296875,-25.87890625,0.0
230.203125,11.71875,-32.2265625,-33.69140625,-4.39453125,10.7421875,0.0
230.20703125,0.9765625,-38.57421875,-24.90234375,-5.37109375,13.18359375,0.0
230.2109375,-7.32421875,-48.828125,-23.92578125,-7.32421875,-67.87109375,0.0
230.21484375,4.39453125,-48.828125,-28.3203125,-13.671875,-78.125,0.0
230.21875,10.25390625,-52.734375,-36.62109375,-19.53125,-48.828125,0.0
230.22265625,0.9765625,-50.29296875,-39.0625,-18.5546875,10.25390625,0.0
230.2265625,-4.8828125,-38.0859375,-27.34375,-5.37109375,66.89453125,0.0
230.23046875,-22.4609375,-53.22265625,-32.2265625,-16.6015625,-5.37109375,0.0
230.234375,-26.3671875,-62.5,-42.96875,-28.80859375,-32.71484375,0.0
230.23828125,0.9765625,-45.41015625,-41.015625,-19.53125,31.73828125,0.0
230.2421875,11.23046875,-42.96875,-33.203125,-17.578125,-30.2734375,0.0
230.24609375,-14.16015625,-45.41015625,-30.2734375,-18.06640625,-81.0546875,0.0
230.25,-32.71484375,-45.8984375,-36.1328125,-23.4375,-46.875,0.0
230.25390625,-25.390625,-46.875,-35.15625,-19.04296875,-47.8515625,0.0
230.2578125,-15.13671875,-42.96875,-37.109375,-13.671875,-72.265625,0.0
