timestam,TP9,AF7,AF8,TP10,AUX,Marker
380.00390625,-45.8984375,-23.92578125,-39.0625,-43.45703125,27.83203125,0.0
380.0078125,-38.0859375,-29.296875,-36.1328125,-32.2265625,6.8359375,0.0
380.01171875,-37.109375,-32.2265625,-30.76171875,-46.875,-21.97265625,0.0
380.015625,-34.1796875,-26.85546875,-35.15625,-75.1953125,-1.46484375,0.0
380.01953125,-35.64453125,-26.3671875,-38.57421875,-42.96875,7.8125,0.0
380.0234375,-44.921875,-27.34375,-33.203125,15.625,-96.19140625,0.0
380.02734375,-41.015625,-22.4609375,-34.66796875,-41.50390625,-131.34765625,0.0
380.03125,-26.3671875,-22.4609375,-34.1796875,-68.84765625,-124.0234375,0.0
380.03515625,-27.34375,-29.296875,-35.64453125,-53.22265625,-79.58984375,0.0
380.0390625,-32.71484375,-26.85546875,-35.15625,-45.41015625,-28.80859375,0.0
380.04296875,-34.66796875,-29.296875,-26.3671875,-20.01953125,-53.22265625,0.0
380.046875,-35.64453125,-30.76171875,-29.78515625,-37.109375,2.44140625,0.0
380.05078125,-23.92578125,-26.3671875,-31.25,-49.8046875,15.13671875,0.0
380.0546875,-22.94921875,-20.99609375,-30.2734375,-39.0625,-1.46484375,0.0
380.05859375,-36.62109375,-16.6015625,-29.78515625,-26.85546875,4.39453125,0.0
380.0625,-33.69140625,-17.08984375,-27.34375,-43.9453125,13.18359375,0.0
380.06640625,-37.59765625,-20.01953125,-33.69140625,-43.45703125,9.765625,0.0
380.0703125,-22.94921875,-28.3203125,-38.0859375,-19.53125,-83.49609375,0.0
380.07421875,-13.671875,-30.2734375,-31.73828125,-16.11328125,-113.76953125,0.0
380.078125,-24.4140625,-34.66796875,-28.3203125,-16.6015625,-72.75390625,0.0
380.08203125,-36.1328125,-41.50390625,-33.69140625,-22.4609375,-46.38671875,0.0
380.0859375,-30.76171875,-30.76171875,-25.390625,-39.0625,-53.22265625,0.0
380.08984375,-28.80859375,-24.4140625,-23.4375,-43.45703125,-82.51953125,0.0
380.09375,-38.0859375,-34.1796875,-32.71484375,-28.80859375,-107.91015625,0.0
380.09765625,-39.55078125,-35.15625,-28.80859375,-37.59765625,-62.01171875,0.0
380.1015625,-36.1328125,-34.1796875,-21.97265625,-41.9921875,-44.921875,0.0
380.10546875,-42.96875,-38.0859375,-28.80859375,-35.15625,-5.859375,0.0
380.109375,-45.8984375,-35.15625,-40.52734375,-46.875,-18.06640625,0.0
380.11328125,-38.0859375,-37.59765625,-42.48046875,-46.875,-105.46875,0.0
380.1171875,-34.66796875,-36.1328125,-41.50390625,-27.34375,-21.97265625,0.0
380.12109375,-32.71484375,-35.15625,-37.59765625,-43.9453125,29.296875,0.0
380.125,-40.52734375,-30.76171875,-30.2734375,-57.6171875,-34.1796875,0.0
380.12890625,-40.0390625,-24.90234375,-25.87890625,-28.80859375,-47.8515625,0.0
380.1328125,-20.01953125,-22.4609375,-26.85546875,-28.80859375,-59.08203125,0.0
380.13671875,-24.90234375,-26.85546875,-30.76171875,-48.33984375,-103.515625,0.0
380.140625,-40.52734375,-32.2265625,-38.57421875,-36.1328125,-51.7578125,0.0
380.14453125,-37.59765625,-29.296875,-34.66796875,-28.80859375,-7.8125,0.0
380.1484375,-22.4609375,-27.83203125,-21.97265625,-31.25,-54.19921875,0.0
380.15234375,-16.6015625,-35.64453125,-23.92578125,-32.71484375,-28.80859375,0.0
380.15625,-27.34375,-35.64453125,-27.34375,-35.64453125,27.34375,0.0
380.16015625,-30.2734375,-28.80859375,-29.296875,-21.97265625,50.29296875,0.0
380.1640625,-43.9453125,-26.3671875,-32.71484375,-29.78515625,1.46484375,0.0
380.16796875,-43.9453125,-23.4375,-37.59765625,-29.296875,-10.25390625,0.0
380.171875,-27.83203125,-27.83203125,-35.15625,-24.4140625,63.4765625,0.0
380.17578125,-26.3671875,-29.296875,-28.80859375,-36.1328125,10.7421875,0.0
380.1796875,-34.66796875,-31.25,-30.2734375,-41.015625,-59.5703125,0.0
380.18359375,-31.73828125,-33.203125,-36.62109375,-40.0390625,-8.7890625,0.0
380.1875,-15.13671875,-20.01953125,-35.15625,-29.78515625,-21.484375,0.0
