timestamp,TP9,AF7,AF8,TP10,AUX,Marker
106.00390625,-49.31640625,-24.90234375,-20.99609375,-28.80859375,-130.859375,0.0
106.0078125,-14.6484375,-24.90234375,-16.6015625,-28.80859375,-56.640625,0.0
106.01171875,11.23046875,-25.87890625,-30.76171875,-17.08984375,146.484375,0.0
106.015625,-8.30078125,-26.85546875,-34.1796875,-24.90234375,204.1015625,0.0
106.01953125,-60.05859375,-31.73828125,-34.66796875,-33.69140625,130.859375,0.0
106.0234375,-70.80078125,-36.1328125,-38.57421875,-24.4140625,75.1953125,0.0
106.02734375,-37.109375,-37.109375,-34.1796875,-23.92578125,89.35546875,0.0
106.03125,-9.765625,-33.203125,-32.2265625,-27.34375,183.10546875,0.0
106.03515625,-17.08984375,-32.2265625,-30.76171875,-21.484375,120.60546875,0.0
106.0390625,-55.17578125,-29.78515625,-33.69140625,-28.80859375,-27.83203125,0.0
106.04296875,-71.77734375,-33.203125,-37.109375,-35.64453125,-45.41015625,0.0
106.046875,-43.9453125,-35.15625,-29.296875,-34.66796875,-32.2265625,0.0
106.05078125,-11.23046875,-32.2265625,-22.4609375,-32.71484375,36.1328125,0.0
106.0546875,-8.30078125,-29.296875,-27.83203125,-25.390625,53.7109375,0.0
106.05859375,-48.33984375,-31.25,-37.59765625,-26.85546875,26.85546875,0.0
106.0625,-71.2890625,-31.25,-40.52734375,-33.203125,13.18359375,0.0
106.06640625,-43.9453125,-26.3671875,-21.97265625,-30.2734375,8.30078125,0.0
106.0703125,-18.5546875,-25.87890625,-15.625,-32.2265625,37.59765625,0.0
106.07421875,-12.6953125,-28.80859375,-30.76171875,-28.3203125,71.77734375,0.0
106.078125,-41.50390625,-25.87890625,-33.69140625,-21.484375,153.3203125,0.0
106.08203125,-68.84765625,-25.390625,-34.66796875,-37.109375,187.01171875,0.0
106.0859375,-56.640625,-30.76171875,-38.0859375,-41.50390625,95.703125,0.0
106.08984375,-26.3671875,-29.296875,-37.59765625,-40.0390625,43.45703125,0.0
106.09375,-9.765625,-27.34375,-28.80859375,-37.59765625,70.80078125,0.0
106.09765625,-34.66796875,-31.25,-28.80859375,-34.1796875,25.87890625,0.0
106.1015625,-64.94140625,-34.66796875,-35.15625,-37.59765625,-48.33984375,0.0
106.10546875,-54.6875,-35.15625,-37.109375,-41.50390625,-65.4296875,0.0
106.109375,-10.7421875,-35.64453125,-31.73828125,-33.69140625,5.859375,0.0
106.11328125,7.32421875,-34.66796875,-16.11328125,-27.83203125,66.89453125,0.0
106.1171875,-24.90234375,-35.64453125,-25.87890625,-25.87890625,50.78125,0.0
106.12109375,-59.5703125,-34.1796875,-34.1796875,-31.25,-58.59375,0.0
106.125,-51.7578125,-24.90234375,-28.3203125,-36.62109375,-61.5234375,0.0
106.12890625,-16.6015625,-21.484375,-22.94921875,-23.4375,57.6171875,0.0
106.1328125,-8.30078125,-30.2734375,-22.94921875,-27.34375,73.2421875,0.0
106.13671875,-35.15625,-33.69140625,-29.78515625,-41.50390625,26.3671875,0.0
106.140625,-65.4296875,-30.76171875,-33.203125,-40.52734375,-38.0859375,0.0
106.14453125,-65.4296875,-31.73828125,-31.73828125,-35.64453125,-53.22265625,0.0
106.1484375,-40.52734375,-32.71484375,-28.80859375,-35.64453125,-24.4140625,0.0
