timestamp,TP9,AF7,AF8,TP10,AUX,Marker
552.00390625,-33.69140625,-30.2734375,-32.71484375,-11.71875,36.1328125,0.0
552.0078125,-36.62109375,-30.2734375,-33.203125,-17.08984375,-45.41015625,0.0
552.01171875,-23.92578125,-34.66796875,-32.2265625,-16.11328125,-63.4765625,0.0
552.015625,-14.6484375,-37.59765625,-35.15625,-21.484375,10.7421875,0.0
552.01953125,-19.04296875,-39.0625,-38.0859375,-25.87890625,32.2265625,0.0
552.0234375,-27.83203125,-34.1796875,-28.80859375,-19.04296875,-20.99609375,0.0
552.02734375,-36.62109375,-31.73828125,-17.578125,-20.5078125,-28.80859375,0.0
552.03125,-38.0859375,-40.0390625,-31.25,-32.2265625,29.78515625,0.0
552.03515625,-27.83203125,-43.9453125,-41.015625,-28.3203125,-62.5,0.0
552.0390625,-27.34375,-39.0625,-35.15625,-26.85546875,-104.00390625,0.0
552.04296875,-36.62109375,-35.64453125,-34.66796875,-30.2734375,20.99609375,0.0
552.046875,-45.41015625,-39.0625,-37.109375,-31.25,-12.6953125,0.0
552.05078125,-41.9921875,-39.0625,-36.62109375,-26.3671875,-87.40234375,0.0
552.0546875,-20.99609375,-32.2265625,-34.66796875,-17.08984375,-111.328125,0.0
552.05859375,-4.8828125,-25.390625,-32.2265625,-13.18359375,-88.37890625,0.0
552.0625,-11.23046875,-26.3671875,-36.62109375,-15.13671875,-104.4921875,0.0
552.06640625,-23.4375,-30.76171875,-38.57421875,-19.53125,-121.58203125,0.0
552.0703125,-18.5546875,-28.3203125,-30.76171875,-18.06640625,-153.80859375,0.0
552.07421875,-6.8359375,-29.296875,-35.15625,-15.13671875,-69.82421875,0.0
552.078125,-8.30078125,-34.66796875,-40.0390625,-24.90234375,83.49609375,0.0
552.08203125,-21.484375,-34.66796875,-37.59765625,-27.83203125,-25.390625,0.0
552.0859375,-31.73828125,-23.92578125,-23.4375,-17.08984375,-102.05078125,0.0
552.08984375,-28.3203125,-24.4140625,-22.94921875,-20.5078125,-30.2734375,0.0
552.09375,-17.578125,-32.2265625,-30.76171875,-26.3671875,33.69140625,0.0
552.09765625,-16.11328125,-33.203125,-31.73828125,-28.80859375,8.7890625,0.0
552.1015625,-31.73828125,-36.62109375,-36.62109375,-37.109375,10.7421875,0.0
552.10546875,-45.8984375,-36.1328125,-36.62109375,-37.59765625,-9.27734375,0.0
552.109375,-40.0390625,-37.59765625,-30.76171875,-29.78515625,-98.14453125,0.0
552.11328125,-19.04296875,-42.48046875,-25.87890625,-15.13671875,-100.5859375,0.0
552.1171875,-5.859375,-28.80859375,-26.3671875,-15.625,28.80859375,0.0
552.12109375,-26.3671875,-19.04296875,-32.2265625,-40.0390625,52.734375,0.0
552.125,-48.828125,-19.04296875,-38.0859375,-49.8046875,-3.90625,0.0
552.12890625,-47.8515625,-12.6953125,-32.2265625,-48.828125,-17.08984375,0.0
552.1328125,-34.1796875,-11.71875,-32.2265625,-48.33984375,-58.10546875,0.0
552.13671875,-31.73828125,-10.7421875,-40.52734375,-56.15234375,-88.37890625,0.0
552.140625,-39.0625,-10.7421875,-41.9921875,-63.96484375,-21.97265625,0.0
552.14453125,-44.43359375,-10.25390625,-48.828125,-72.265625,18.5546875,0.0
552.1484375,-54.6875,-10.25390625,-52.24609375,-85.44921875,-15.13671875,0.0
552.15234375,-49.8046875,-13.671875,-47.8515625,-78.61328125,36.1328125,0.0
552.15625,-34.66796875,-5.859375,-45.41015625,-76.171875,-18.5546875,0.0
552.16015625,-40.52734375,-2.44140625,-49.8046875,-83.0078125,-33.69140625,0.0
552.1640625,-54.6875,-6.34765625,-54.19921875,-83.0078125,-23.4375,0.0
552.16796875,-59.08203125,-3.90625,-52.24609375,-86.9140625,-89.84375,0.0
552.171875,-43.45703125,-2.44140625,-52.734375,-83.0078125,-121.09375,0.0
552.17578125,-17.578125,5.37109375,-44.921875,-71.2890625,-27.34375,0.0
552.1796875,-22.4609375,2.9296875,-44.921875,-72.75390625,5.859375,0.0
