timestamp,TP9,AF7,AF8,TP10,AUX,Marker
44.00390625,-84.47265625,-28.3203125,-27.83203125,-63.96484375,-3.41796875,0.0
44.0078125,-75.1953125,-17.578125,-18.5546875,-56.15234375,-63.4765625,0.0
44.01171875,-48.828125,-24.4140625,-20.5078125,-63.96484375,-14.16015625,0.0
44.015625,-27.83203125,-27.83203125,-14.6484375,-56.15234375,22.94921875,0.0
44.01953125,-55.17578125,-31.25,-22.94921875,-53.22265625,36.1328125,0.0
44.0234375,-87.890625,-39.0625,-36.1328125,-46.38671875,17.578125,0.0
44.02734375,-75.68359375,-40.0390625,-33.203125,-45.8984375,-28.3203125,0.0
44.03125,-27.34375,-38.57421875,-18.06640625,-28.80859375,-14.16015625,0.0
44.03515625,-9.27734375,-40.0390625,-15.625,-13.671875,79.1015625,0.0
44.0390625,-38.57421875,-44.921875,-27.83203125,-23.4375,118.65234375,0.0
44.04296875,-71.77734375,-51.26953125,-36.62109375,-30.2734375,-15.13671875,0.0
44.046875,-72.75390625,-46.875,-26.85546875,-32.2265625,-41.50390625,0.0
44.05078125,-33.69140625,-40.0390625,-16.11328125,-20.5078125,23.4375,0.0
44.0546875,-11.71875,-41.50390625,-21.97265625,-19.53125,-0.48828125,0.0
44.05859375,-33.203125,-40.0390625,-26.85546875,-22.94921875,23.4375,0.0
44.0625,-65.4296875,-36.1328125,-29.296875,-14.16015625,39.0625,0.0
44.06640625,-62.01171875,-33.69140625,-25.87890625,-25.87890625,-2.44140625,0.0
44.0703125,-22.94921875,-34.1796875,-16.11328125,-20.99609375,45.41015625,0.0
44.07421875,-1.953125,-35.64453125,-20.99609375,-4.39453125,72.75390625,0.0
44.078125,-11.23046875,-32.71484375,-25.390625,-5.37109375,9.765625,0.0
44.08203125,-38.57421875,-38.0859375,-32.2265625,-20.99609375,-46.38671875,0.0
44.0859375,-57.12890625,-39.0625,-30.2734375,-18.06640625,-108.3984375,0.0
44.08984375,-30.2734375,-30.76171875,-19.53125,0.9765625,-89.35546875,0.0
44.09375,3.90625,-29.78515625,-17.08984375,-12.6953125,-57.6171875,0.0
44.09765625,1.46484375,-29.296875,-28.80859375,-14.6484375,-20.99609375,0.0
44.1015625,-37.59765625,-35.64453125,-38.57421875,-7.32421875,-40.0390625,0.0
44.10546875,-52.24609375,-43.45703125,-38.0859375,-24.90234375,-132.32421875,0.0
44.109375,-26.85546875,-37.59765625,-30.2734375,-17.578125,-129.8828125,0.0
44.11328125,0.9765625,-30.2734375,-21.97265625,-14.6484375,-67.87109375,0.0
44.1171875,-2.9296875,-34.1796875,-29.296875,-16.11328125,43.45703125,0.0
44.12109375,-41.50390625,-40.52734375,-39.0625,-18.06640625,93.75,0.0
44.125,-45.41015625,-36.1328125,-38.0859375,-44.43359375,-43.9453125,0.0
44.12890625,-25.87890625,-33.69140625,-28.3203125,-30.76171875,-101.07421875,0.0
44.1328125,-3.41796875,-29.296875,-23.4375,-9.765625,3.90625,0.0
44.13671875,0.0,-24.90234375,-25.390625,-20.99609375,93.75,0.0
44.140625,-37.109375,-29.296875,-28.3203125,-22.94921875,95.703125,0.0
44.14453125,-60.05859375,-29.78515625,-25.87890625,-8.30078125,22.4609375,0.0
44.1484375,-56.15234375,-34.66796875,-26.85546875,-24.4140625,8.30078125,0.0
44.15234375,-30.76171875,-36.62109375,-30.76171875,-24.90234375,66.89453125,0.0
44.15625,-15.13671875,-36.62109375,-29.296875,-7.32421875,156.25,0.0
44.16015625,-42.96875,-41.015625,-35.64453125,-10.7421875,130.37109375,0.0
44.1640625,-66.40625,-39.0625,-41.015625,-15.625,12.20703125,0.0
44.16796875,-48.828125,-33.203125,-36.62109375,-16.11328125,-46.38671875,0.0
44.171875,-22.94921875,-35.64453125,-31.25,-5.37109375,42.96875,0.0
44.17578125,-4.39453125,-36.1328125,-31.25,-4.8828125,92.7734375,0.0
44.1796875,-22.94921875,-35.64453125,-35.15625,-22.4609375,-11.71875,0.0
