timestam,TP9,AF7,AF8,TP10,AUX,Marker
198.00390625,-46.38671875,-38.0859375,-31.73828125,-18.5546875,-137.20703125,0.0
198.0078125,-44.43359375,-38.57421875,-35.15625,-31.73828125,-74.21875,0.0
198.01171875,-22.94921875,-25.390625,-29.296875,-33.203125,-77.63671875,0.0
198.015625,-23.92578125,-24.90234375,-27.34375,-35.15625,-78.61328125,0.0
198.01953125,-40.0390625,-32.2265625,-31.73828125,-30.2734375,-62.98828125,0.0
198.0234375,-47.36328125,-32.2265625,-30.2734375,-20.5078125,-22.4609375,0.0
198.02734375,-43.45703125,-33.69140625,-23.92578125,-28.3203125,-28.3203125,0.0
198.03125,-28.80859375,-38.0859375,-29.78515625,-36.62109375,-19.53125,0.0
198.03515625,-21.484375,-38.57421875,-30.76171875,-33.203125,-8.7890625,0.0
198.0390625,-27.83203125,-31.73828125,-23.4375,-21.484375,-32.71484375,0.0
198.04296875,-41.50390625,-31.73828125,-20.5078125,-19.04296875,18.5546875,0.0
198.046875,-39.0625,-37.109375,-23.4375,-27.83203125,69.82421875,0.0
198.05078125,-23.4375,-36.62109375,-27.83203125,-37.59765625,15.625,0.0
198.0546875,-18.06640625,-36.1328125,-21.484375,-43.9453125,-11.23046875,0.0
198.05859375,-28.80859375,-36.1328125,-17.08984375,-37.59765625,23.4375,0.0
198.0625,-46.875,-35.64453125,-23.4375,-27.83203125,-12.6953125,0.0
198.06640625,-43.9453125,-31.73828125,-20.01953125,-26.85546875,-63.4765625,0.0
198.0703125,-25.87890625,-25.390625,-11.71875,-28.80859375,-101.07421875,0.0
198.07421875,-20.5078125,-28.80859375,-16.6015625,-27.83203125,-103.515625,0.0
198.078125,-29.78515625,-33.203125,-20.99609375,-22.4609375,-32.2265625,0.0
198.08203125,-43.45703125,-37.109375,-21.97265625,-18.06640625,-5.859375,0.0
198.0859375,-37.59765625,-33.203125,-19.53125,-15.13671875,-95.21484375,0.0
198.08984375,-20.5078125,-29.78515625,-17.578125,-25.390625,-28.3203125,0.0
198.09375,-13.18359375,-31.25,-28.80859375,-39.0625,5.37109375,0.0
198.09765625,-14.6484375,-31.73828125,-26.85546875,-38.57421875,-141.11328125,0.0
198.1015625,-28.3203125,-32.71484375,-26.85546875,-30.76171875,-140.625,0.0
198.10546875,-39.55078125,-32.71484375,-29.78515625,-28.3203125,-88.8671875,0.0
198.109375,-33.69140625,-37.109375,-30.2734375,-41.9921875,-67.87109375,0.0
198.11328125,-29.296875,-33.69140625,-33.203125,-54.19921875,-5.37109375,0.0
198.1171875,-37.59765625,-35.15625,-32.2265625,-52.734375,12.20703125,0.0
198.12109375,-51.7578125,-40.52734375,-34.66796875,-40.52734375,21.97265625,0.0
198.125,-59.5703125,-38.57421875,-35.15625,-40.0390625,-27.34375,0.0
198.12890625,-47.36328125,-34.66796875,-26.3671875,-46.875,-89.84375,0.0
198.1328125,-29.296875,-30.76171875,-21.484375,-45.41015625,-75.68359375,0.0
198.13671875,-31.73828125,-31.25,-22.94921875,-41.9921875,-28.80859375,0.0
198.140625,-45.8984375,-35.64453125,-26.85546875,-33.203125,-50.29296875,0.0
198.14453125,-54.6875,-42.48046875,-28.3203125,-28.3203125,-100.5859375,0.0
198.1484375,-43.45703125,-40.0390625,-22.4609375,-25.390625,-49.8046875,0.0
198.15234375,-20.5078125,-30.76171875,-22.4609375,-26.3671875,32.2265625,0.0
198.15625,-20.99609375,-29.296875,-25.87890625,-27.83203125,32.71484375,0.0
198.16015625,-41.015625,-34.1796875,-27.34375,-20.01953125,-47.36328125,0.0
198.1640625,-48.828125,-38.57421875,-24.90234375,-15.625,-63.96484375,0.0
198.16796875,-42.96875,-41.9921875,-28.80859375,-20.5078125,-24.4140625,0.0
198.171875,-30.76171875,-42.48046875,-34.66796875,-31.73828125,0.9765625,0.0
198.17578125,-28.80859375,-41.9921875,-25.390625,-36.62109375,15.13671875,0.0
198.1796875,-41.015625,-43.9453125,-24.90234375,-25.87890625,-6.8359375,0.0
198.18359375,-54.19921875,-45.41015625,-35.64453125,-23.4375,-61.5234375,0.0
198.1875,-51.7578125,-43.9453125,-32.2265625,-36.1328125,-32.71484375,0.0
198.19140625,-37.59765625,-47.36328125,-29.78515625,-47.36328125,3.90625,0.0
198.1953125,-30.2734375,-43.9453125,-32.71484375,-47.8515625,45.8984375,0.0
198.19921875,-48.33984375,-40.52734375,-34.1796875,-46.38671875,90.33203125,0.0
198.203125,-55.17578125,-41.015625,-34.1796875,-41.9921875,54.19921875,0.0
198.20703125,-38.0859375,-36.62109375,-26.85546875,-36.62109375,-4.39453125,0.0
198.2109375,-25.390625,-27.34375,-21.484375,-36.1328125,-35.64453125,0.0
198.21484375,-19.53125,-27.83203125,-23.92578125,-41.9921875,-17.08984375,0.0
198.21875,-36.62109375,-41.50390625,-28.80859375,-44.921875,-65.91796875,0.0
198.22265625,-46.875,-41.50390625,-26.3671875,-33.69140625,-124.0234375,0.0
198.2265625,-42.96875,-35.64453125,-31.25,-32.2265625,-20.01953125,0.0
198.23046875,-33.69140625,-33.203125,-32.71484375,-41.9921875,47.8515625,0.0
198.234375,-24.90234375,-30.76171875,-26.85546875,-42.48046875,-19.04296875,0.0
198.23828125,-39.0625,-33.69140625,-26.85546875,-34.66796875,44.43359375,0.0
198.2421875,-56.640625,-39.55078125,-30.2734375,-29.296875,83.49609375,0.0
198.24609375,-62.5,-40.52734375,-33.69140625,-34.66796875,11.23046875,0.0
198.25,-39.0625,-35.15625,-32.71484375,-41.015625,-28.80859375,0.0
198.25390625,-20.99609375,-37.59765625,-33.203125,-39.55078125,-41.015625,0.0
198.2578125,-32.2265625,-40.0390625,-32.71484375,-31.25,-48.828125,0.0
198.26171875,-44.43359375,-44.43359375,-29.78515625,-17.578125,-37.59765625,0.0
198.265625,-55.6640625,-49.31640625,-25.390625,-21.484375,-53.22265625,0.0
198.26953125,-44.43359375,-44.921875,-23.92578125,-34.66796875,-35.15625,0.0
198.2734375,-25.87890625,-40.0390625,-28.3203125,-33.203125,60.05859375,0.0
198.27734375,-23.92578125,-39.55078125,-29.78515625,-28.3203125,47.8515625,0.0
198.28125,-45.8984375,-47.8515625,-30.2734375,-26.3671875,36.1328125,0.0
198.28515625,-53.7109375,-50.78125,-30.2734375,-20.01953125,49.8046875,0.0
198.2890625,-31.25,-41.015625,-25.390625,-20.99609375,33.69140625,0.0
198.29296875,-20.99609375,-39.55078125,-24.90234375,-34.66796875,-5.37109375,0.0
198.296875,-27.83203125,-51.26953125,-32.2265625,-43.9453125,-23.92578125,0.0
198.30078125,-46.875,-56.640625,-37.109375,-41.015625,-43.9453125,0.0
198.3046875,-51.7578125,-49.8046875,-39.55078125,-41.9921875,-68.359375,0.0
198.30859375,-41.9921875,-45.41015625,-33.203125,-48.828125,-70.3125,0.0
198.3125,-30.2734375,-42.96875,-20.99609375,-46.875,-103.515625,0.0
198.31640625,-24.4140625,-38.57421875,-22.4609375,-45.41015625,-62.01171875,0.0
198.3203125,-39.55078125,-38.57421875,-25.87890625,-37.59765625,-44.921875,0.0
198.32421875,-50.29296875,-40.52734375,-26.85546875,-28.3203125,-68.359375,0.0
198.328125,-41.015625,-38.57421875,-30.76171875,-32.71484375,-81.54296875,0.0
198.33203125,-22.94921875,-37.59765625,-30.2734375,-37.59765625,-102.05078125,0.0
198.3359375,-22.4609375,-39.55078125,-27.34375,-24.90234375,-77.1484375,0.0
198.33984375,-30.2734375,-41.50390625,-26.3671875,-12.20703125,-19.04296875,0.0
198.34375,-41.9921875,-47.36328125,-26.85546875,-17.578125,-9.765625,0.0
198.34765625,-52.734375,-44.921875,-22.94921875,-24.4140625,-20.01953125,0.0
198.3515625,-37.59765625,-33.203125,-23.4375,-22.4609375,-21.97265625,0.0
198.35546875,-26.3671875,-36.62109375,-17.08984375,-21.97265625,-67.87109375,0.0
198.359375,-38.57421875,-43.45703125,-14.6484375,-17.578125,-64.94140625,0.0
198.36328125,-49.8046875,-41.9921875,-25.390625,-15.13671875,-26.85546875,0.0
198.3671875,-47.36328125,-38.57421875,-25.87890625,-21.97265625,-27.83203125,0.0
198.37109375,-26.3671875,-34.1796875,-23.92578125,-29.78515625,-89.35546875,0.0
198.375,-18.5546875,-34.1796875,-28.3203125,-30.76171875,-71.77734375,0.0
198.37890625,-37.59765625,-37.59765625,-28.80859375,-29.78515625,-102.05078125,0.0
198.3828125,-56.640625,-40.52734375,-28.3203125,-33.69140625,-106.4453125,0.0
198.38671875,-56.15234375,-40.0390625,-26.85546875,-35.15625,-59.08203125,0.0
198.390625,-32.71484375,-36.1328125,-23.92578125,-40.52734375,-61.03515625,0.0
198.39453125,-22.4609375,-30.2734375,-24.90234375,-43.9453125,-40.52734375,0.0
198.3984375,-30.76171875,-30.76171875,-28.3203125,-38.57421875,-82.03125,0.0
198.40234375,-42.48046875,-37.109375,-26.3671875,-36.62109375,-112.3046875,0.0
198.40625,-48.828125,-38.0859375,-27.34375,-38.0859375,-40.52734375,0.0
198.41015625,-34.1796875,-37.109375,-32.2265625,-46.875,45.41015625,0.0
198.4140625,-11.71875,-37.109375,-27.83203125,-51.7578125,-20.5078125,0.0
198.41796875,-12.20703125,-37.59765625,-26.85546875,-44.43359375,-33.203125,0.0
198.421875,-23.4375,-35.15625,-28.80859375,-31.73828125,-81.0546875,0.0
198.42578125,-22.94921875,-30.76171875,-22.94921875,-31.73828125,-59.5703125,0.0
198.4296875,-16.6015625,-35.64453125,-21.484375,-41.50390625,-104.4921875,0.0
198.43359375,-7.32421875,-33.69140625,-20.99609375,-39.55078125,-57.6171875,0.0
198.4375,-21.484375,-34.66796875,-17.578125,-36.1328125,-6.8359375,0.0
198.44140625,-50.78125,-43.9453125,-22.94921875,-29.296875,-62.5,0.0
198.4453125,-63.4765625,-43.45703125,-20.5078125,-23.4375,-149.90234375,0.0
198.44921875,-52.24609375,-37.109375,-17.08984375,-25.390625,-142.08984375,0.0
198.453125,-23.4375,-34.66796875,-15.13671875,-27.83203125,-72.75390625,0.0
