timestamp,TP9,AF7,AF8,TP10,AUX,Marker
213.00390625,-55.6640625,-31.73828125,-41.015625,-45.8984375,-125.48828125,0.0
213.0078125,-68.84765625,-35.15625,-38.0859375,-43.9453125,-105.46875,0.0
213.01171875,-52.734375,-33.203125,-34.1796875,-46.38671875,-56.640625,0.0
213.015625,-26.85546875,-25.390625,-36.1328125,-42.48046875,-38.57421875,0.0
213.01953125,-26.3671875,-27.34375,-34.1796875,-32.2265625,-59.08203125,0.0
213.0234375,-49.8046875,-34.1796875,-39.0625,-48.33984375,-93.75,0.0
213.02734375,-71.2890625,-39.0625,-39.0625,-51.26953125,-126.953125,0.0
213.03125,-64.453125,-37.109375,-32.71484375,-37.59765625,-53.7109375,0.0
213.03515625,-25.390625,-19.04296875,-20.01953125,-20.99609375,-35.64453125,0.0
213.0390625,-29.78515625,-24.90234375,-27.83203125,-33.69140625,10.25390625,0.0
213.04296875,-57.6171875,-38.57421875,-40.0390625,-41.50390625,44.43359375,0.0
213.046875,-66.89453125,-36.1328125,-31.73828125,-28.80859375,-58.59375,0.0
213.05078125,-50.29296875,-33.203125,-28.3203125,-27.34375,-79.1015625,0.0
213.0546875,-28.80859375,-33.69140625,-32.2265625,-33.69140625,-59.08203125,0.0
213.05859375,-28.80859375,-36.1328125,-37.59765625,-37.59765625,-80.56640625,0.0
213.0625,-32.71484375,-30.2734375,-34.1796875,-31.25,-46.875,0.0
213.06640625,-41.015625,-33.203125,-24.4140625,-27.34375,-18.06640625,0.0
213.0703125,-45.41015625,-44.921875,-31.25,-33.203125,-19.53125,0.0
213.07421875,-34.66796875,-34.66796875,-35.15625,-36.62109375,-9.27734375,0.0
213.078125,-15.625,-18.5546875,-18.06640625,-22.94921875,-44.43359375,0.0
213.08203125,-27.83203125,-25.390625,-17.578125,-34.1796875,-17.578125,0.0
213.0859375,-68.359375,-41.9921875,-39.55078125,-56.15234375,-23.4375,0.0
213.08984375,-73.2421875,-41.50390625,-37.109375,-54.6875,-69.82421875,0.0
213.09375,-51.26953125,-38.0859375,-32.2265625,-58.59375,-115.234375,0.0
213.09765625,-29.78515625,-32.71484375,-31.25,-47.8515625,-68.359375,0.0
213.1015625,-37.59765625,-31.25,-32.71484375,-41.50390625,36.62109375,0.0
213.10546875,-54.6875,-32.71484375,-32.71484375,-45.41015625,33.69140625,0.0
213.109375,-49.31640625,-32.2265625,-31.73828125,-43.45703125,-17.578125,0.0
213.11328125,-29.296875,-28.80859375,-34.66796875,-38.57421875,5.37109375,0.0
213.1171875,-20.99609375,-29.78515625,-31.73828125,-36.62109375,64.453125,0.0
213.12109375,-23.4375,-25.390625,-27.34375,-35.15625,0.9765625,0.0
213.125,-16.6015625,-4.39453125,-5.37109375,-7.32421875,-41.015625,0.0
213.12890625,-29.296875,-16.6015625,-12.20703125,-11.23046875,-23.92578125,0.0
213.1328125,-41.50390625,-38.57421875,-38.57421875,-41.015625,-25.390625,0.0
213.13671875,-28.3203125,-35.64453125,-39.55078125,-47.8515625,42.96875,0.0
213.140625,-35.64453125,-40.52734375,-39.0625,-43.9453125,31.73828125,0.0
213.14453125,-61.03515625,-49.31640625,-50.29296875,-53.7109375,-36.62109375,0.0
213.1484375,-65.4296875,-40.52734375,-51.7578125,-61.03515625,-29.78515625,0.0
213.15234375,-35.15625,-26.3671875,-37.59765625,-42.96875,-39.0625,0.0
213.15625,-12.6953125,-22.94921875,-28.3203125,-33.69140625,29.78515625,0.0
213.16015625,-30.76171875,-33.203125,-36.62109375,-46.38671875,93.75,0.0
213.1640625,-48.33984375,-41.50390625,-44.921875,-46.875,82.03125,0.0
213.16796875,-35.15625,-21.97265625,-23.92578125,-18.5546875,57.6171875,0.0
213.171875,-20.5078125,-14.6484375,-10.7421875,-21.484375,3.41796875,0.0
213.17578125,-26.3671875,-35.15625,-32.2265625,-40.52734375,23.4375,0.0
213.1796875,-31.73828125,-36.62109375,-39.0625,-33.69140625,50.29296875,0.0
213.18359375,-41.015625,-26.85546875,-27.83203125,-24.90234375,-12.20703125,0.0
213.1875,-49.8046875,-31.25,-32.71484375,-34.66796875,-39.55078125,0.0
213.19140625,-43.45703125,-32.2265625,-42.48046875,-49.31640625,-15.13671875,0.0
213.1953125,-29.296875,-29.78515625,-33.69140625,-45.41015625,59.5703125,0.0
213.19921875,-26.85546875,-31.73828125,-29.78515625,-40.52734375,102.5390625,0.0
213.203125,-43.9453125,-36.62109375,-37.109375,-45.41015625,35.15625,0.0
213.20703125,-57.12890625,-39.0625,-38.0859375,-53.22265625,24.90234375,0.0
213.2109375,-41.015625,-24.90234375,-31.25,-45.41015625,-41.50390625,0.0
213.21484375,-17.08984375,-16.11328125,-22.4609375,-31.25,-80.56640625,0.0
213.21875,-20.5078125,-28.80859375,-29.296875,-39.55078125,37.59765625,0.0
213.22265625,-35.64453125,-36.62109375,-41.50390625,-56.640625,56.640625,0.0
213.2265625,-41.9921875,-29.78515625,-29.78515625,-40.52734375,-9.765625,0.0
213.23046875,-30.76171875,-21.97265625,-15.625,-22.94921875,-61.03515625,0.0
213.234375,-18.5546875,-24.90234375,-26.3671875,-36.62109375,-41.50390625,0.0
213.23828125,-12.20703125,-29.296875,-39.0625,-44.921875,46.875,0.0
213.2421875,-17.578125,-23.4375,-29.296875,-34.66796875,39.55078125,0.0
213.24609375,-35.64453125,-20.5078125,-21.484375,-23.4375,-37.109375,0.0
213.25,-47.8515625,-35.15625,-34.66796875,-36.1328125,-92.7734375,0.0
213.25390625,-40.0390625,-39.0625,-35.64453125,-34.66796875,-104.4921875,0.0
213.2578125,-23.92578125,-31.73828125,-28.80859375,-33.203125,-33.69140625,0.0
