timestamp,TP9,AF7,AF8,TP10,AUX,Marker,
50.00390625,11.23046875,-42.48046875,-7.32421875,-14.6484375,-56.15234375,0.0
50.0078125,-38.0859375,-50.78125,-41.50390625,-31.73828125,-82.03125,0.0
50.01171875,-49.31640625,-61.03515625,-14.6484375,-36.1328125,-98.14453125,0.0
50.015625,-30.76171875,-67.3828125,-36.62109375,-37.109375,-35.64453125,0.0
50.01953125,-20.01953125,-73.73046875,-45.41015625,-20.99609375,-11.71875,0.0
50.0234375,-19.04296875,-75.1953125,17.08984375,-20.5078125,-34.1796875,0.0
50.02734375,-32.2265625,-64.453125,34.66796875,-32.71484375,37.109375,0.0
50.03125,-46.875,-50.78125,-6.34765625,-36.1328125,96.19140625,0.0
50.03515625,-34.1796875,-43.45703125,4.39453125,-25.390625,69.82421875,0.0
50.0390625,-8.7890625,-47.36328125,34.66796875,-19.04296875,15.13671875,0.0
50.04296875,-14.6484375,-69.82421875,-13.671875,-24.90234375,-14.16015625,0.0
50.046875,-25.390625,-88.37890625,-45.8984375,-24.90234375,-42.48046875,0.0
50.05078125,-17.578125,-68.84765625,-27.34375,-7.8125,-79.1015625,0.0
50.0546875,-40.52734375,-52.734375,-48.33984375,-28.80859375,-103.515625,0.0
50.05859375,-36.1328125,-39.0625,-46.875,-40.0390625,-125.9765625,0.0
50.0625,9.765625,-38.57421875,-14.16015625,-2.9296875,-63.96484375,0.0
50.06640625,-34.1796875,-63.4765625,11.23046875,-10.25390625,-2.9296875,0.0
50.0703125,-79.1015625,-65.4296875,20.99609375,-31.25,-28.3203125,0.0
50.07421875,-50.78125,-51.26953125,13.671875,-15.625,-62.01171875,0.0
50.078125,-43.9453125,-54.6875,19.53125,-8.30078125,-48.828125,0.0
50.08203125,-40.0390625,-70.80078125,1.46484375,-14.6484375,-60.05859375,0.0
50.0859375,-31.25,-86.9140625,-39.0625,-22.4609375,-75.68359375,0.0
50.08984375,-43.9453125,-93.75,-21.97265625,-35.15625,-135.7421875,0.0
50.09375,-39.55078125,-94.7265625,-33.69140625,-41.50390625,-166.50390625,0.0
50.09765625,-12.6953125,-106.4453125,-46.875,-42.96875,-129.8828125,0.0
50.1015625,-1.953125,-101.07421875,5.37109375,-39.55078125,-200.68359375,0.0
50.10546875,-23.4375,-85.9375,30.2734375,-33.203125,-149.90234375,0.0
50.109375,-24.90234375,-64.94140625,27.34375,-15.13671875,-63.4765625,0.0
50.11328125,-11.23046875,-41.50390625,36.62109375,2.44140625,-33.69140625,0.0
50.1171875,-24.4140625,-60.546875,28.3203125,-19.04296875,73.2421875,0.0
50.12109375,-35.64453125,-82.51953125,-6.8359375,-40.52734375,99.12109375,0.0
50.125,-27.34375,-73.73046875,-12.6953125,-33.69140625,46.38671875,0.0
50.12890625,-20.99609375,-60.546875,-23.4375,-20.99609375,-6.8359375,0.0
50.1328125,-38.57421875,-75.1953125,-25.87890625,-22.4609375,5.859375,0.0
50.13671875,-61.5234375,-111.328125,-57.12890625,-33.203125,13.18359375,0.0
50.140625,-52.734375,-123.53515625,-75.1953125,-30.2734375,-58.59375,0.0
50.14453125,-4.39453125,-101.5625,13.671875,-2.44140625,-22.94921875,0.0
50.1484375,6.34765625,-45.41015625,68.84765625,9.27734375,27.83203125,0.0
50.15234375,-41.9921875,-20.99609375,55.17578125,-9.27734375,-61.5234375,0.0
50.15625,-49.31640625,-32.2265625,24.4140625,-15.625,-47.36328125,0.0
50.16015625,-29.78515625,-70.3125,8.7890625,-10.7421875,67.3828125,0.0
50.1640625,-21.97265625,-100.5859375,-37.59765625,-19.04296875,74.70703125,0.0
50.16796875,-30.2734375,-57.6171875,-52.24609375,-22.94921875,54.19921875,0.0
50.171875,-43.45703125,-53.22265625,-27.34375,-10.7421875,26.3671875,0.0
50.17578125,-32.71484375,-78.61328125,5.859375,-9.765625,62.5,0.0
50.1796875,-9.765625,-70.80078125,25.87890625,-4.8828125,9.765625,0.0
50.18359375,2.9296875,-82.51953125,-8.7890625,6.34765625,-12.6953125,0.0
50.1875,-22.4609375,-91.30859375,-13.671875,-10.7421875,39.0625,0.0
50.19140625,-37.109375,-55.6640625,2.9296875,-20.99609375,-39.55078125,0.0
50.1953125,-17.578125,-45.8984375,17.08984375,-6.34765625,-71.77734375,0.0
50.19921875,-0.48828125,-66.89453125,3.41796875,11.23046875,-63.4765625,0.0
50.203125,-4.8828125,-59.08203125,-23.92578125,2.9296875,2.44140625,0.0
50.20703125,-23.4375,-57.6171875,-22.4609375,-11.23046875,72.265625,0.0
50.2109375,-37.109375,-68.359375,-42.96875,-20.99609375,67.3828125,0.0
50.21484375,-43.9453125,-78.125,-44.43359375,-36.62109375,62.01171875,0.0
50.21875,-22.94921875,-80.078125,-12.6953125,-34.1796875,14.6484375,0.0
50.22265625,-4.8828125,-88.37890625,-44.921875,-9.765625,27.34375,0.0
50.2265625,-18.06640625,-72.265625,-72.265625,-18.5546875,-13.671875,0.0
50.23046875,-24.4140625,-48.33984375,3.41796875,-26.85546875,-56.640625,0.0
50.234375,-24.4140625,-47.36328125,34.66796875,-17.08984375,-54.19921875,0.0
50.23828125,-15.625,-60.05859375,7.32421875,-12.6953125,-82.03125,0.0
50.2421875,-9.27734375,-78.61328125,-4.8828125,-17.578125,-60.546875,0.0
50.24609375,-12.6953125,-86.9140625,-13.671875,-15.13671875,-80.56640625,0.0
50.25,-2.9296875,-71.2890625,-42.48046875,-16.11328125,-116.69921875,0.0
50.25390625,-9.27734375,-66.89453125,-18.06640625,-12.20703125,-101.5625,0.0
50.2578125,-15.13671875,-86.42578125,22.4609375,0.48828125,-62.5,0.0
50.26171875,-17.08984375,-82.51953125,18.5546875,-8.30078125,-39.55078125,0.0
50.265625,-4.39453125,-83.0078125,-23.92578125,-14.16015625,-50.78125,0.0
50.26953125,1.953125,-83.984375,-43.45703125,-9.765625,-61.03515625,0.0
50.2734375,-20.5078125,-65.91796875,-10.7421875,-19.53125,-13.671875,0.0
50.27734375,-20.5078125,-41.9921875,-12.6953125,-21.484375,-7.32421875,0.0
50.28125,-11.23046875,-67.87109375,-28.80859375,-10.25390625,-27.34375,0.0
50.28515625,-15.625,-98.6328125,-2.9296875,-4.8828125,-7.32421875,0.0
50.2890625,-31.25,-86.9140625,-23.92578125,-27.83203125,-23.4375,0.0
50.29296875,-19.53125,-64.94140625,-28.3203125,-31.73828125,-55.17578125,0.0
50.296875,-7.8125,-40.0390625,6.8359375,-15.13671875,-50.78125,0.0
50.30078125,-7.32421875,-41.50390625,15.625,-17.08984375,-46.875,0.0
50.3046875,23.4375,-59.5703125,14.16015625,0.9765625,-51.26953125,0.0
50.30859375,15.625,-64.94140625,19.53125,7.8125,-149.4140625,0.0
50.3125,-17.08984375,-66.40625,-4.39453125,-22.4609375,-133.7890625,0.0
50.31640625,-13.671875,-58.10546875,-7.32421875,-28.80859375,-68.84765625,0.0
50.3203125,-7.32421875,-58.10546875,-9.27734375,-9.765625,-94.7265625,0.0
50.32421875,0.48828125,-74.70703125,-44.921875,-10.25390625,-48.828125,0.0
50.328125,0.0,-75.68359375,-8.7890625,-12.20703125,-78.125,0.0
50.33203125,7.8125,-58.59375,20.5078125,1.46484375,-150.87890625,0.0
50.3359375,30.76171875,-53.22265625,25.87890625,10.25390625,-96.6796875,0.0
50.33984375,5.37109375,-73.73046875,-10.25390625,-9.27734375,6.8359375,0.0
50.34375,-14.6484375,-77.1484375,-67.3828125,-16.6015625,103.515625,0.0
50.34765625,4.39453125,-73.73046875,-20.5078125,4.8828125,93.75,0.0
50.3515625,1.953125,-73.2421875,-22.94921875,-0.9765625,33.69140625,0.0
50.35546875,1.46484375,-61.03515625,-28.3203125,-5.37109375,17.08984375,0.0
50.359375,8.7890625,-49.8046875,36.62109375,8.7890625,19.04296875,0.0
50.36328125,1.46484375,-78.125,32.2265625,13.671875,-11.23046875,0.0
50.3671875,-2.9296875,-104.4921875,-1.46484375,13.671875,49.8046875,0.0
50.37109375,-5.859375,-84.47265625,-27.83203125,10.25390625,84.47265625,0.0
50.375,-25.87890625,-53.7109375,-12.6953125,-1.46484375,5.37109375,0.0
50.37890625,-17.08984375,-44.43359375,-40.0390625,-1.953125,-6.34765625,0.0
50.3828125,-6.8359375,-36.62109375,-60.05859375,-7.8125,-23.92578125,0.0
50.38671875,-17.08984375,-41.50390625,-24.90234375,-11.23046875,0.48828125,0.0
50.390625,-10.25390625,-47.8515625,24.90234375,-8.7890625,46.875,0.0
50.39453125,-3.90625,-79.58984375,59.08203125,-5.37109375,86.9140625,0.0
50.3984375,-20.99609375,-95.21484375,20.99609375,-10.25390625,66.40625,0.0
50.40234375,-38.0859375,-88.37890625,0.9765625,-22.4609375,22.4609375,0.0
50.40625,-39.55078125,-95.21484375,-5.859375,-18.06640625,14.6484375,0.0
50.41015625,-14.6484375,-79.1015625,-51.7578125,-7.32421875,-20.99609375,0.0
50.4140625,10.7421875,-62.01171875,-65.91796875,-4.8828125,-73.2421875,0.0
50.41796875,6.34765625,-53.22265625,-5.37109375,-1.953125,-55.6640625,0.0
50.421875,-14.6484375,-68.359375,23.92578125,-11.71875,-0.9765625,0.0
