timestamp,TP9,AF7,AF8,TP10,AUX,Marker
244.00390625,-19.04296875,-26.3671875,-24.4140625,-27.83203125,-4.39453125,0.0
244.0078125,-20.99609375,-25.87890625,-28.80859375,-29.296875,36.1328125,0.0
244.01171875,-37.109375,-24.4140625,-29.296875,-25.390625,-66.89453125,0.0
244.015625,-46.875,-23.92578125,-22.94921875,-22.4609375,-130.859375,0.0
244.01953125,-41.015625,-30.76171875,-24.4140625,-35.64453125,-121.09375,0.0
244.0234375,-22.94921875,-30.2734375,-24.4140625,-45.8984375,-95.703125,0.0
244.02734375,-13.671875,-36.1328125,-26.85546875,-34.66796875,-37.59765625,0.0
244.03125,-19.53125,-41.015625,-37.109375,-22.4609375,-4.8828125,0.0
244.03515625,-41.015625,-33.203125,-44.921875,-31.25,-76.66015625,0.0
244.0390625,-63.96484375,-31.73828125,-39.55078125,-53.22265625,-98.6328125,0.0
244.04296875,-55.6640625,-24.4140625,-27.34375,-70.3125,-59.08203125,0.0
244.046875,-50.78125,-19.04296875,-28.3203125,-80.078125,26.85546875,0.0
244.05078125,-78.125,-25.87890625,-35.64453125,-86.42578125,-30.2734375,0.0
244.0546875,-105.95703125,-27.34375,-34.66796875,-96.6796875,-226.5625,0.0
244.05859375,-102.5390625,-19.04296875,-32.71484375,-96.19140625,-240.234375,0.0
244.0625,-83.984375,-23.4375,-29.296875,-94.7265625,-20.01953125,0.0
244.06640625,-64.453125,-29.78515625,-26.85546875,-86.9140625,154.296875,0.0
244.0703125,-66.89453125,-24.90234375,-29.78515625,-75.1953125,214.35546875,0.0
244.07421875,-84.9609375,-22.4609375,-31.73828125,-71.77734375,238.28125,0.0
244.078125,-83.49609375,-31.25,-34.1796875,-68.84765625,81.54296875,0.0
244.08203125,-63.96484375,-32.2265625,-29.78515625,-72.265625,35.15625,0.0
244.0859375,-43.45703125,-21.484375,-18.5546875,-65.91796875,139.16015625,0.0
244.08984375,-45.41015625,-23.92578125,-21.484375,-58.59375,38.0859375,0.0
244.09375,-71.77734375,-29.78515625,-29.78515625,-64.94140625,-55.6640625,0.0
244.09765625,-79.58984375,-32.71484375,-28.80859375,-57.12890625,-31.25,0.0
