timestamp,TP9,AF7,AF8,TP10,AUX,Marker
520.00390625,-31.73828125,-31.25,-39.0625,-32.2265625,-4.39453125,0.0
520.0078125,-42.48046875,-29.296875,-30.76171875,-37.109375,36.1328125,0.0
520.01171875,-68.84765625,-65.91796875,-53.22265625,-69.3359375,13.18359375,0.0
520.015625,-42.96875,-60.05859375,-48.828125,-55.6640625,-14.6484375,0.0
520.01953125,-8.7890625,-28.3203125,-24.90234375,-22.4609375,-6.34765625,0.0
520.0234375,-30.2734375,-35.15625,-28.3203125,-29.296875,-14.6484375,0.0
520.02734375,-51.26953125,-40.0390625,-33.203125,-35.64453125,-19.53125,0.0
520.03125,-45.41015625,-37.59765625,-34.1796875,-30.2734375,-11.23046875,0.0
520.03515625,-24.90234375,-32.2265625,-32.71484375,-27.83203125,-34.1796875,0.0
520.0390625,-19.53125,-32.71484375,-32.71484375,-37.109375,23.4375,0.0
520.04296875,-45.41015625,-47.8515625,-38.0859375,-50.78125,89.84375,0.0
520.046875,-51.26953125,-38.0859375,-36.62109375,-41.9921875,157.71484375,0.0
520.05078125,-27.34375,-23.92578125,-42.48046875,-27.83203125,134.27734375,0.0
520.0546875,-17.578125,-34.66796875,-53.7109375,-34.1796875,8.30078125,0.0
520.05859375,-37.59765625,-43.9453125,-41.50390625,-51.26953125,69.3359375,0.0
520.0625,-46.875,-35.64453125,-24.90234375,-43.9453125,139.6484375,0.0
520.06640625,-59.5703125,-39.55078125,-23.92578125,-49.31640625,59.5703125,0.0
520.0703125,-65.91796875,-54.6875,-34.1796875,-55.17578125,86.42578125,0.0
520.07421875,-28.3203125,-45.41015625,-34.1796875,-26.85546875,145.99609375,0.0
520.078125,-14.16015625,-32.2265625,-18.06640625,-20.99609375,131.34765625,0.0
520.08203125,-34.1796875,-37.109375,-23.4375,-29.296875,87.40234375,0.0
520.0859375,-52.24609375,-36.62109375,-26.3671875,-27.83203125,25.87890625,0.0
520.08984375,-53.7109375,-40.52734375,-21.484375,-20.99609375,29.296875,0.0
520.09375,-38.0859375,-47.8515625,-16.11328125,-11.71875,13.671875,0.0
520.09765625,-25.390625,-48.828125,-16.6015625,-12.6953125,-31.73828125,0.0
520.1015625,-34.1796875,-56.15234375,-23.92578125,-23.4375,29.296875,0.0
520.10546875,-43.9453125,-49.8046875,-24.90234375,-16.6015625,29.296875,0.0
520.109375,-40.52734375,-42.48046875,-13.671875,-0.9765625,-18.06640625,0.0
520.11328125,-26.3671875,-48.33984375,-14.16015625,-0.48828125,-81.0546875,0.0
520.1171875,-50.78125,-79.1015625,-41.50390625,-35.64453125,-57.6171875,0.0
520.12109375,-41.9921875,-64.453125,-24.4140625,-20.5078125,69.3359375,0.0
520.125,-18.5546875,-40.0390625,-2.44140625,13.671875,83.984375,0.0
520.12890625,-31.73828125,-48.33984375,-8.30078125,8.30078125,-27.34375,0.0
520.1328125,-22.4609375,-52.734375,-9.27734375,8.7890625,-15.625,0.0
520.13671875,-4.8828125,-46.38671875,-14.6484375,14.16015625,25.390625,0.0
520.140625,-7.32421875,-37.109375,-22.94921875,13.18359375,0.0,0.0
520.14453125,-27.34375,-41.9921875,-17.08984375,5.37109375,14.6484375,0.0
520.1484375,-43.45703125,-49.8046875,-16.11328125,-2.44140625,0.48828125,0.0
520.15234375,-38.57421875,-45.8984375,-16.6015625,0.0,-26.85546875,0.0
520.15625,-14.16015625,-32.2265625,-5.859375,6.8359375,3.90625,0.0
520.16015625,-39.0625,-63.96484375,-33.203125,-30.76171875,-13.18359375,0.0
520.1640625,-72.265625,-84.47265625,-55.6640625,-59.5703125,-4.39453125,0.0
520.16796875,-40.52734375,-40.0390625,-21.484375,-15.13671875,9.765625,0.0
520.171875,-26.3671875,-32.2265625,-12.6953125,-1.46484375,-34.66796875,0.0
520.17578125,-16.6015625,-37.109375,-19.53125,-2.44140625,-82.51953125,0.0
520.1796875,-8.30078125,-31.73828125,-26.85546875,-2.9296875,-115.234375,0.0
520.18359375,-21.97265625,-22.4609375,-29.296875,-7.8125,-43.45703125,0.0
520.1875,-42.48046875,-25.390625,-28.80859375,-13.671875,-57.12890625,0.0
520.19140625,-42.48046875,-36.62109375,-32.71484375,-21.97265625,-88.8671875,0.0
520.1953125,-21.484375,-28.3203125,-28.80859375,-16.6015625,-2.9296875,0.0
520.19921875,-6.34765625,-24.90234375,-23.4375,-11.71875,-32.2265625,0.0
520.203125,-16.11328125,-31.73828125,-30.2734375,-20.5078125,-62.01171875,0.0
520.20703125,-84.47265625,-88.8671875,-75.1953125,-75.1953125,-82.51953125,0.0
520.2109375,-85.9375,-89.35546875,-75.68359375,-76.66015625,-37.109375,0.0
520.21484375,-14.16015625,-31.73828125,-31.73828125,-16.6015625,-18.5546875,0.0
520.21875,0.0,-27.34375,-14.6484375,-7.8125,-43.45703125,0.0
520.22265625,-17.08984375,-36.1328125,-12.6953125,-15.625,3.41796875,0.0
520.2265625,-26.3671875,-30.2734375,-12.20703125,-9.27734375,8.7890625,0.0
520.23046875,-27.34375,-25.390625,-12.20703125,-7.32421875,-14.6484375,0.0
520.234375,-22.4609375,-32.2265625,-15.625,-11.23046875,-21.97265625,0.0
520.23828125,-13.18359375,-32.2265625,-21.97265625,-10.7421875,52.734375,0.0
520.2421875,-21.97265625,-27.34375,-25.87890625,-15.13671875,36.62109375,0.0
520.24609375,-35.64453125,-28.3203125,-18.5546875,-17.08984375,-20.99609375,0.0
520.25,-51.26953125,-45.41015625,-26.3671875,-27.34375,-12.20703125,0.0
