timestam,TP9,AF7,AF8,TP10,AUX,Marker
424.00390625,-17.08984375,-28.3203125,-19.53125,-17.08984375,-73.73046875,0.0
424.0078125,-15.625,-34.66796875,-18.06640625,-15.625,-85.9375,0.0
424.01171875,-47.36328125,-37.59765625,-17.08984375,-30.2734375,-29.296875,0.0
424.015625,-69.3359375,-36.62109375,-19.04296875,-37.109375,-51.26953125,0.0
424.01953125,-44.921875,-34.1796875,-21.97265625,-28.3203125,-64.453125,0.0
424.0234375,-7.32421875,-28.3203125,-20.01953125,-16.11328125,-21.97265625,0.0
424.02734375,-10.7421875,-27.83203125,-21.484375,-13.18359375,-43.9453125,0.0
424.03125,-47.8515625,-29.296875,-26.3671875,-22.4609375,-3.41796875,0.0
424.03515625,-74.70703125,-34.66796875,-29.296875,-33.203125,36.62109375,0.0
424.0390625,-66.40625,-40.0390625,-31.73828125,-41.50390625,-48.828125,0.0
424.04296875,-29.296875,-27.83203125,-26.85546875,-28.3203125,-64.453125,0.0
424.046875,-14.6484375,-21.97265625,-20.99609375,-17.08984375,-19.53125,0.0
424.05078125,-41.015625,-33.203125,-25.87890625,-27.34375,-0.9765625,0.0
424.0546875,-66.40625,-40.0390625,-22.94921875,-42.48046875,-41.015625,0.0
424.05859375,-54.6875,-37.109375,-20.99609375,-46.875,-70.80078125,0.0
424.0625,-18.5546875,-27.83203125,-26.3671875,-29.296875,-43.9453125,0.0
424.06640625,-4.39453125,-24.4140625,-24.90234375,-20.99609375,-27.83203125,0.0
424.0703125,-25.87890625,-23.4375,-20.01953125,-30.76171875,-14.16015625,0.0
424.07421875,-55.17578125,-32.2265625,-24.4140625,-43.9453125,34.66796875,0.0
424.078125,-50.78125,-41.50390625,-33.203125,-46.875,28.3203125,0.0
424.08203125,-9.27734375,-29.78515625,-25.87890625,-33.203125,-32.2265625,0.0
424.0859375,1.953125,-27.34375,-23.4375,-23.4375,-48.33984375,0.0
424.08984375,-26.85546875,-35.64453125,-26.85546875,-35.64453125,-34.66796875,0.0
424.09375,-53.22265625,-34.66796875,-31.73828125,-45.41015625,-4.39453125,0.0
424.09765625,-53.22265625,-36.1328125,-32.2265625,-49.31640625,5.859375,0.0
424.1015625,-25.87890625,-36.62109375,-23.4375,-43.9453125,-84.47265625,0.0
424.10546875,-4.39453125,-29.78515625,-21.97265625,-29.296875,-26.85546875,0.0
424.109375,-20.5078125,-38.0859375,-30.76171875,-30.76171875,-16.6015625,0.0
424.11328125,-46.38671875,-44.921875,-26.85546875,-37.109375,-76.171875,0.0
424.1171875,-46.875,-39.0625,-8.7890625,-39.55078125,-21.97265625,0.0
424.12109375,-23.4375,-33.69140625,-18.06640625,-34.66796875,-27.34375,0.0
424.125,-3.41796875,-34.66796875,-30.2734375,-22.4609375,-86.42578125,0.0
424.12890625,-16.11328125,-34.66796875,-32.71484375,-24.4140625,-67.3828125,0.0
424.1328125,-40.52734375,-36.62109375,-41.50390625,-39.55078125,-46.875,0.0
424.13671875,-49.8046875,-38.0859375,-39.0625,-39.55078125,-147.4609375,0.0
424.140625,-27.83203125,-29.296875,-36.1328125,-28.3203125,-165.0390625,0.0
424.14453125,-0.48828125,-18.06640625,-33.69140625,-23.4375,-45.8984375,0.0
424.1484375,-5.37109375,-23.92578125,-30.2734375,-19.53125,-8.7890625,0.0
424.15234375,-35.15625,-35.64453125,-32.2265625,-21.484375,49.8046875,0.0
424.15625,-55.17578125,-38.0859375,-37.109375,-41.015625,83.49609375,0.0
424.16015625,-33.203125,-32.2265625,-28.80859375,-34.1796875,0.9765625,0.0
424.1640625,-6.8359375,-26.3671875,-20.99609375,-13.671875,-37.59765625,0.0
424.16796875,-13.18359375,-27.34375,-28.80859375,-16.6015625,-86.9140625,0.0
424.171875,-39.55078125,-33.203125,-35.64453125,-26.3671875,-131.34765625,0.0
424.17578125,-58.59375,-39.0625,-36.62109375,-33.203125,-94.7265625,0.0
424.1796875,-33.203125,-27.34375,-33.69140625,-24.4140625,-125.48828125,0.0
