timestam,TP9,AF7,AF8,TP10,AUX,Marker
321.00390625,-37.109375,-29.296875,-32.71484375,-38.57421875,105.46875,0.0
321.0078125,-23.4375,-27.83203125,-34.1796875,-40.52734375,36.62109375,0.0
321.01171875,-5.37109375,-24.4140625,-29.78515625,-41.50390625,-215.8203125,0.0
321.015625,-14.6484375,-28.3203125,-31.25,-38.57421875,-294.43359375,0.0
321.01953125,-38.0859375,-35.15625,-29.296875,-34.66796875,-179.6875,0.0
321.0234375,-42.48046875,-34.66796875,-22.94921875,-33.69140625,-107.421875,0.0
321.02734375,-28.80859375,-30.2734375,-30.76171875,-45.41015625,-3.41796875,0.0
321.03125,-17.08984375,-26.3671875,-27.34375,-41.9921875,61.5234375,0.0
321.03515625,-29.296875,-33.203125,-25.87890625,-33.69140625,38.0859375,0.0
321.0390625,-51.7578125,-39.55078125,-30.2734375,-36.62109375,74.70703125,0.0
321.04296875,-56.15234375,-31.73828125,-25.87890625,-35.15625,82.03125,0.0
321.046875,-40.52734375,-27.34375,-35.15625,-40.52734375,-6.8359375,0.0
321.05078125,-31.73828125,-28.3203125,-40.0390625,-49.31640625,-72.75390625,0.0
321.0546875,-34.66796875,-27.34375,-30.2734375,-45.8984375,-95.21484375,0.0
321.05859375,-43.9453125,-36.1328125,-31.25,-38.57421875,-43.45703125,0.0
321.0625,-49.31640625,-34.66796875,-35.15625,-33.69140625,-15.13671875,0.0
321.06640625,-34.66796875,-29.78515625,-32.2265625,-36.62109375,-61.03515625,0.0
321.0703125,-18.5546875,-36.62109375,-27.34375,-39.0625,-32.71484375,0.0
321.07421875,-15.13671875,-37.109375,-28.3203125,-36.1328125,-60.05859375,0.0
321.078125,-38.0859375,-31.73828125,-34.1796875,-33.203125,-63.96484375,0.0
321.08203125,-57.6171875,-32.2265625,-37.109375,-33.69140625,0.0,0.0
321.0859375,-46.875,-32.2265625,-30.76171875,-35.15625,-29.78515625,0.0
321.08984375,-23.4375,-34.66796875,-30.76171875,-35.15625,-58.59375,0.0
321.09375,-10.25390625,-26.3671875,-32.71484375,-27.83203125,-20.01953125,0.0
321.09765625,-23.92578125,-22.4609375,-27.83203125,-19.04296875,28.3203125,0.0
321.1015625,-34.1796875,-25.87890625,-29.78515625,-18.5546875,4.8828125,0.0
321.10546875,-26.3671875,-18.5546875,-35.15625,-24.90234375,-40.52734375,0.0
321.109375,-16.11328125,-22.4609375,-38.0859375,-33.203125,-97.16796875,0.0
321.11328125,-15.13671875,-32.2265625,-38.57421875,-35.15625,-23.4375,0.0
321.1171875,-28.3203125,-31.73828125,-33.69140625,-33.69140625,1.46484375,0.0
321.12109375,-41.50390625,-30.2734375,-26.85546875,-26.85546875,-10.7421875,0.0
321.125,-33.69140625,-29.78515625,-28.80859375,-24.90234375,38.57421875,0.0
321.12890625,-10.7421875,-20.5078125,-23.92578125,-28.3203125,43.45703125,0.0
321.1328125,-2.44140625,-11.23046875,-21.484375,-29.78515625,5.37109375,0.0
321.13671875,-18.5546875,-18.5546875,-25.390625,-24.4140625,-30.76171875,0.0
321.140625,-39.55078125,-32.71484375,-26.85546875,-22.4609375,-42.96875,0.0
321.14453125,-35.64453125,-37.59765625,-35.64453125,-24.90234375,-32.2265625,0.0
321.1484375,-14.6484375,-33.203125,-37.59765625,-28.80859375,-0.48828125,0.0
321.15234375,-5.37109375,-27.34375,-33.69140625,-30.76171875,20.99609375,0.0
321.15625,-18.06640625,-27.83203125,-31.25,-21.97265625,-98.14453125,0.0
321.16015625,-38.0859375,-27.83203125,-28.3203125,-19.53125,-114.74609375,0.0
321.1640625,-41.50390625,-27.83203125,-28.80859375,-27.83203125,-76.66015625,0.0
321.16796875,-29.78515625,-23.92578125,-33.69140625,-35.64453125,-113.76953125,0.0
321.171875,-11.23046875,-22.4609375,-26.3671875,-38.0859375,-127.44140625,0.0
321.17578125,-20.99609375,-35.64453125,-27.83203125,-39.0625,-85.44921875,0.0
321.1796875,-49.8046875,-40.52734375,-42.96875,-38.0859375,-60.546875,0.0
321.18359375,-48.828125,-27.34375,-41.50390625,-33.69140625,5.859375,0.0
321.1875,-30.2734375,-21.484375,-38.57421875,-34.66796875,3.90625,0.0
321.19140625,-18.06640625,-20.01953125,-38.57421875,-39.55078125,37.59765625,0.0
321.1953125,-23.4375,-22.4609375,-38.0859375,-35.15625,104.00390625,0.0
321.19921875,-42.48046875,-28.3203125,-40.0390625,-29.78515625,11.71875,0.0
321.203125,-48.828125,-31.25,-39.0625,-35.64453125,-63.4765625,0.0
321.20703125,-28.3203125,-25.390625,-34.1796875,-32.2265625,-73.73046875,0.0
321.2109375,-10.7421875,-20.01953125,-29.296875,-28.3203125,-25.390625,0.0
321.21484375,-18.5546875,-27.83203125,-30.76171875,-33.203125,17.08984375,0.0
321.21875,-32.71484375,-34.1796875,-34.66796875,-33.203125,-20.99609375,0.0
321.22265625,-36.62109375,-29.78515625,-41.50390625,-31.25,-22.94921875,0.0
321.2265625,-34.1796875,-27.83203125,-39.0625,-32.71484375,55.6640625,0.0
321.23046875,-15.13671875,-27.34375,-34.1796875,-29.78515625,-54.19921875,0.0
321.234375,-11.71875,-26.85546875,-30.76171875,-25.390625,-117.1875,0.0
321.23828125,-29.296875,-29.78515625,-25.390625,-21.484375,9.765625,0.0
321.2421875,-36.62109375,-25.390625,-30.2734375,-21.484375,62.01171875,0.0
321.24609375,-29.296875,-27.34375,-39.55078125,-30.2734375,25.87890625,0.0
321.25,-14.6484375,-33.69140625,-41.50390625,-34.66796875,18.5546875,0.0
321.25390625,-12.20703125,-35.15625,-38.57421875,-33.203125,-20.99609375,0.0
321.2578125,-28.3203125,-32.2265625,-35.15625,-28.3203125,-79.1015625,0.0
321.26171875,-41.50390625,-27.83203125,-35.15625,-26.3671875,-94.7265625,0.0
321.265625,-30.76171875,-30.2734375,-33.203125,-30.76171875,-66.89453125,0.0
321.26953125,-12.20703125,-25.87890625,-34.66796875,-33.203125,35.64453125,0.0
321.2734375,-10.7421875,-23.92578125,-32.2265625,-31.25,16.6015625,0.0
321.27734375,-28.3203125,-35.15625,-35.64453125,-35.64453125,-66.40625,0.0
321.28125,-41.9921875,-36.1328125,-37.109375,-39.0625,-95.21484375,0.0
321.28515625,-53.22265625,-29.78515625,-32.71484375,-42.96875,-84.9609375,0.0
321.2890625,-42.48046875,-30.76171875,-36.1328125,-48.828125,-85.44921875,0.0
321.29296875,-30.76171875,-29.296875,-41.50390625,-45.41015625,-100.5859375,0.0
321.296875,-43.45703125,-20.5078125,-38.0859375,-40.52734375,-45.41015625,0.0
321.30078125,-57.12890625,-27.83203125,-33.69140625,-41.50390625,-0.9765625,0.0
321.3046875,-52.24609375,-31.73828125,-32.71484375,-41.015625,-14.16015625,0.0
321.30859375,-32.2265625,-22.94921875,-28.3203125,-42.96875,6.34765625,0.0
321.3125,-23.4375,-24.90234375,-31.73828125,-50.78125,-16.6015625,0.0
321.31640625,-30.76171875,-30.2734375,-30.76171875,-45.41015625,-50.78125,0.0
321.3203125,-41.9921875,-26.85546875,-26.3671875,-35.15625,-16.6015625,0.0
321.32421875,-43.45703125,-25.390625,-31.73828125,-33.69140625,-1.46484375,0.0
321.328125,-28.3203125,-31.25,-32.71484375,-44.43359375,48.33984375,0.0
321.33203125,-15.625,-35.15625,-30.76171875,-52.24609375,40.0390625,0.0
321.3359375,-24.90234375,-27.83203125,-25.87890625,-35.64453125,-25.390625,0.0
321.33984375,-46.38671875,-27.34375,-24.4140625,-24.90234375,-60.546875,0.0
321.34375,-50.78125,-40.0390625,-29.296875,-34.1796875,-145.5078125,0.0
321.34765625,-40.0390625,-43.45703125,-33.69140625,-45.8984375,-149.4140625,0.0
321.3515625,-19.04296875,-36.1328125,-36.1328125,-42.48046875,-77.63671875,0.0
321.35546875,-22.94921875,-37.109375,-39.0625,-41.9921875,-59.5703125,0.0
321.359375,-47.36328125,-44.43359375,-40.0390625,-41.015625,1.46484375,0.0
321.36328125,-50.29296875,-38.0859375,-37.59765625,-36.62109375,-19.04296875,0.0
321.3671875,-31.25,-27.83203125,-36.62109375,-37.109375,-12.6953125,0.0
321.37109375,-20.01953125,-29.78515625,-30.76171875,-33.203125,17.08984375,0.0
321.375,-29.296875,-38.57421875,-34.66796875,-33.69140625,-46.38671875,0.0
321.37890625,-41.015625,-37.59765625,-40.0390625,-31.73828125,-58.10546875,0.0
321.3828125,-46.875,-31.25,-33.203125,-29.78515625,36.1328125,0.0
321.38671875,-36.62109375,-33.203125,-31.73828125,-31.73828125,42.48046875,0.0
321.390625,-23.4375,-32.2265625,-34.1796875,-33.69140625,-89.35546875,0.0
321.39453125,-29.78515625,-27.34375,-29.296875,-38.0859375,-107.421875,0.0
321.3984375,-49.8046875,-26.3671875,-31.73828125,-39.0625,-68.359375,0.0
321.40234375,-61.03515625,-37.109375,-36.62109375,-42.48046875,-53.22265625,0.0
321.40625,-46.38671875,-44.43359375,-36.1328125,-46.38671875,-55.17578125,0.0
321.41015625,-25.87890625,-38.57421875,-40.0390625,-44.921875,-42.96875,0.0
321.4140625,-24.4140625,-35.64453125,-37.59765625,-40.0390625,-61.5234375,0.0
321.41796875,-30.2734375,-32.71484375,-29.296875,-29.296875,-84.47265625,0.0
321.421875,-45.8984375,-30.2734375,-27.83203125,-26.3671875,-3.90625,0.0
321.42578125,-52.24609375,-32.71484375,-27.83203125,-36.62109375,-0.48828125,0.0
321.4296875,-36.62109375,-34.1796875,-29.296875,-42.96875,-37.59765625,0.0
321.43359375,-30.76171875,-37.109375,-32.71484375,-38.0859375,-31.73828125,0.0
321.4375,-43.45703125,-38.57421875,-28.80859375,-30.2734375,-94.7265625,0.0
321.44140625,-59.5703125,-32.2265625,-27.83203125,-31.25,-84.47265625,0.0
321.4453125,-55.17578125,-31.73828125,-29.296875,-40.52734375,-57.6171875,0.0
321.44921875,-36.1328125,-34.66796875,-32.71484375,-41.015625,-70.3125,0.0
321.453125,-30.2734375,-38.0859375,-38.57421875,-44.43359375,-31.73828125,0.0
321.45703125,-36.62109375,-38.57421875,-31.25,-41.50390625,-51.26953125,0.0
321.4609375,-49.8046875,-31.73828125,-20.99609375,-37.109375,-22.94921875,0.0
321.46484375,-42.48046875,-30.2734375,-25.87890625,-39.55078125,-26.3671875,0.0
321.46875,-19.04296875,-34.66796875,-32.71484375,-42.96875,-81.0546875,0.0
321.47265625,-15.13671875,-33.69140625,-32.71484375,-39.0625,39.55078125,0.0
321.4765625,-29.296875,-32.2265625,-37.59765625,-30.76171875,-0.48828125,0.0
321.48046875,-42.96875,-37.109375,-35.15625,-22.4609375,-72.265625,0.0
321.484375,-35.64453125,-34.1796875,-23.92578125,-19.53125,-79.58984375,0.0
321.48828125,-22.4609375,-30.2734375,-22.94921875,-26.3671875,-70.80078125,0.0
321.4921875,-12.6953125,-32.2265625,-30.2734375,-30.76171875,-101.07421875,0.0
