timestam,TP9,AF7,AF8,TP10,AUX,Marker
91.00390625,-40.52734375,-34.66796875,-34.66796875,-46.875,-32.71484375,0.0
91.0078125,-29.78515625,-28.80859375,-33.69140625,-43.9453125,90.8203125,0.0
91.01171875,-30.2734375,-20.99609375,-34.1796875,-34.1796875,109.86328125,0.0
91.015625,-44.921875,-28.3203125,-39.0625,-35.64453125,26.3671875,0.0
91.01953125,-49.8046875,-30.76171875,-35.15625,-39.0625,23.4375,0.0
91.0234375,-40.0390625,-29.296875,-31.25,-37.109375,38.57421875,0.0
91.02734375,-34.66796875,-33.203125,-36.1328125,-36.1328125,44.921875,0.0
91.03125,-32.2265625,-28.80859375,-38.0859375,-32.71484375,54.19921875,0.0
91.03515625,-34.66796875,-23.4375,-33.203125,-31.73828125,21.484375,0.0
91.0390625,-46.38671875,-33.203125,-36.1328125,-44.43359375,-46.38671875,0.0
91.04296875,-49.8046875,-42.48046875,-43.45703125,-49.8046875,-79.58984375,0.0
91.046875,-37.109375,-35.15625,-40.52734375,-38.57421875,-25.390625,0.0
91.05078125,-20.01953125,-24.4140625,-22.4609375,-23.92578125,26.85546875,0.0
91.0546875,-25.87890625,-29.78515625,-23.92578125,-25.390625,65.91796875,0.0
91.05859375,-40.0390625,-36.62109375,-36.1328125,-34.1796875,37.59765625,0.0
91.0625,-37.109375,-37.109375,-34.66796875,-33.203125,-32.2265625,0.0
91.06640625,-27.34375,-30.2734375,-31.73828125,-28.80859375,22.4609375,0.0
91.0703125,-25.87890625,-20.5078125,-23.92578125,-25.390625,99.609375,0.0
91.07421875,-30.76171875,-21.97265625,-26.85546875,-25.390625,-5.37109375,0.0
91.078125,-41.50390625,-27.83203125,-34.1796875,-31.25,-176.7578125,0.0
91.08203125,-42.48046875,-26.3671875,-13.671875,-33.203125,-249.51171875,0.0
91.0859375,-27.83203125,-22.94921875,5.859375,-25.390625,-113.76953125,0.0
91.08984375,-19.04296875,-17.578125,-16.6015625,-20.99609375,-19.04296875,0.0
91.09375,-31.25,-20.99609375,-32.2265625,-25.390625,-50.78125,0.0
91.09765625,-44.43359375,-30.2734375,-36.62109375,-33.69140625,-41.50390625,0.0
91.1015625,-46.38671875,-34.66796875,-41.9921875,-45.8984375,-108.88671875,0.0
91.10546875,-34.1796875,-29.78515625,-40.0390625,-42.96875,-89.35546875,0.0
91.109375,-18.5546875,-20.01953125,-39.0625,-31.73828125,28.3203125,0.0
91.11328125,-25.87890625,-23.4375,-41.015625,-28.80859375,97.16796875,0.0
91.1171875,-36.62109375,-31.25,-38.57421875,-28.80859375,64.453125,0.0
91.12109375,-36.62109375,-33.69140625,-40.0390625,-35.15625,-13.671875,0.0
91.125,-33.203125,-28.80859375,-35.15625,-35.15625,-121.09375,0.0
91.12890625,-23.92578125,-21.97265625,-27.83203125,-28.80859375,-88.8671875,0.0
91.1328125,-24.90234375,-21.97265625,-32.71484375,-30.76171875,-20.99609375,0.0
91.13671875,-38.0859375,-29.78515625,-39.0625,-38.0859375,-73.73046875,0.0
91.140625,-36.1328125,-33.203125,-28.3203125,-33.203125,-51.7578125,0.0
91.14453125,-19.53125,-25.390625,-11.23046875,-23.4375,-30.76171875,0.0
91.1484375,-13.671875,-22.4609375,-26.3671875,-27.34375,15.625,0.0
91.15234375,-16.11328125,-23.4375,-37.59765625,-28.80859375,20.5078125,0.0
91.15625,-24.4140625,-26.3671875,-35.64453125,-26.3671875,-41.50390625,0.0
91.16015625,-34.66796875,-32.71484375,-41.9921875,-34.1796875,-81.0546875,0.0
91.1640625,-37.59765625,-35.15625,-43.9453125,-41.50390625,-41.015625,0.0
91.16796875,-31.25,-27.34375,-36.1328125,-37.109375,-76.171875,0.0
91.171875,-28.80859375,-20.01953125,-31.25,-33.203125,-160.64453125,0.0
91.17578125,-39.0625,-22.4609375,-32.2265625,-34.66796875,-155.76171875,0.0
91.1796875,-48.33984375,-36.1328125,-39.0625,-42.48046875,-181.640625,0.0
91.18359375,-40.52734375,-41.015625,-41.015625,-41.9921875,-159.1796875,0.0
91.1875,-22.4609375,-26.3671875,-8.7890625,-27.83203125,-152.34375,0.0
91.19140625,-20.99609375,-19.04296875,1.953125,-24.90234375,-135.25390625,0.0
91.1953125,-26.3671875,-23.92578125,-28.80859375,-30.2734375,-112.79296875,0.0
91.19921875,-38.57421875,-33.69140625,-40.52734375,-36.62109375,-191.89453125,0.0
91.203125,-46.875,-41.015625,-40.52734375,-44.43359375,-149.4140625,0.0
