timestam,TP9,AF7,AF8,TP10,AUX,Marker
3.00390625,-17.08984375,-27.83203125,-28.80859375,-38.57421875,6.8359375,0.0
3.0078125,-30.76171875,-33.69140625,-28.80859375,-41.50390625,-29.78515625,0.0
3.01171875,-39.0625,-35.15625,-24.90234375,-42.96875,-73.73046875,0.0
3.015625,-33.69140625,-31.73828125,-19.04296875,-43.9453125,-62.01171875,0.0
3.01953125,-29.296875,-34.66796875,-15.625,-43.9453125,-63.4765625,0.0
3.0234375,-32.2265625,-39.55078125,-27.83203125,-48.33984375,-50.78125,0.0
3.02734375,-39.0625,-35.15625,-25.390625,-43.45703125,-32.2265625,0.0
3.03125,-45.41015625,-39.0625,-22.4609375,-38.0859375,-35.64453125,0.0
3.03515625,-40.0390625,-36.62109375,-28.3203125,-39.55078125,-34.66796875,0.0
3.0390625,-26.3671875,-26.85546875,-24.90234375,-34.66796875,-41.50390625,0.0
3.04296875,-23.4375,-18.5546875,-24.4140625,-22.94921875,-36.1328125,0.0
3.046875,-28.3203125,-18.06640625,-31.25,-20.01953125,39.0625,0.0
3.05078125,-44.921875,-34.1796875,-36.1328125,-40.0390625,23.92578125,0.0
3.0546875,-50.29296875,-48.828125,-33.203125,-54.6875,-42.96875,0.0
3.05859375,-36.1328125,-43.9453125,-30.2734375,-45.8984375,-84.47265625,0.0
3.0625,-27.83203125,-34.66796875,-25.87890625,-33.203125,-84.47265625,0.0
3.06640625,-31.25,-25.390625,-18.5546875,-25.390625,-34.66796875,0.0
3.0703125,-36.1328125,-25.87890625,-21.484375,-20.5078125,-70.3125,0.0
3.07421875,-39.0625,-35.64453125,-26.3671875,-27.34375,-102.5390625,0.0
3.078125,-33.69140625,-35.64453125,-38.0859375,-40.0390625,-78.61328125,0.0
3.08203125,-25.390625,-25.87890625,-44.921875,-35.15625,-113.76953125,0.0
3.0859375,-33.203125,-31.25,-44.43359375,-30.2734375,-104.98046875,0.0
3.08984375,-39.0625,-43.45703125,-52.24609375,-29.78515625,-41.9921875,0.0
3.09375,-39.55078125,-45.41015625,-50.78125,-33.203125,-29.78515625,0.0
3.09765625,-33.203125,-44.43359375,-35.64453125,-32.71484375,-9.27734375,0.0
3.1015625,-22.4609375,-35.64453125,-25.390625,-21.484375,-27.34375,0.0
3.10546875,-22.94921875,-36.1328125,-22.94921875,-22.94921875,-14.16015625,0.0
3.109375,-37.59765625,-46.38671875,-29.296875,-34.66796875,-48.828125,0.0
3.11328125,-49.8046875,-49.31640625,-35.15625,-44.921875,-118.65234375,0.0
3.1171875,-45.8984375,-37.59765625,-31.25,-45.41015625,-92.28515625,0.0
3.12109375,-37.59765625,-32.2265625,-22.94921875,-40.52734375,-78.125,0.0
3.125,-33.203125,-32.71484375,-20.99609375,-34.1796875,-110.3515625,0.0
3.12890625,-44.921875,-36.1328125,-28.80859375,-31.73828125,-103.515625,0.0
3.1328125,-55.17578125,-48.828125,-30.2734375,-39.0625,-43.9453125,0.0
3.13671875,-39.0625,-42.48046875,-25.390625,-39.55078125,18.5546875,0.0
3.140625,-27.83203125,-30.76171875,-29.78515625,-35.15625,36.1328125,0.0
3.14453125,-27.83203125,-28.3203125,-23.92578125,-28.3203125,-47.36328125,0.0
3.1484375,-28.80859375,-29.296875,-21.97265625,-28.3203125,-67.87109375,0.0
3.15234375,-28.80859375,-30.2734375,-19.04296875,-25.390625,-65.4296875,0.0
3.15625,-27.83203125,-36.62109375,-19.53125,-27.34375,-72.265625,0.0
3.16015625,-24.90234375,-41.9921875,-34.1796875,-36.62109375,-64.94140625,0.0
3.1640625,-25.87890625,-41.50390625,-31.73828125,-34.1796875,-80.56640625,0.0
3.16796875,-24.4140625,-35.64453125,-13.18359375,-16.6015625,-75.68359375,0.0
3.171875,-18.5546875,-28.3203125,-10.25390625,-7.32421875,-91.30859375,0.0
3.17578125,-19.04296875,-34.66796875,-22.94921875,-13.18359375,-125.48828125,0.0
3.1796875,-32.71484375,-46.38671875,-41.50390625,-28.80859375,-112.79296875,0.0
3.18359375,-40.0390625,-49.8046875,-49.8046875,-38.0859375,-5.37109375,0.0
3.1875,-40.0390625,-52.24609375,-42.48046875,-37.59765625,-40.52734375,0.0
3.19140625,-41.9921875,-51.7578125,-38.57421875,-33.69140625,-192.3828125,0.0
3.1953125,-32.71484375,-40.0390625,-34.66796875,-31.73828125,-67.87109375,0.0
3.19921875,-24.90234375,-30.76171875,-33.69140625,-31.73828125,51.26953125,0.0
3.203125,-31.25,-33.203125,-37.109375,-33.69140625,-3.90625,0.0
3.20703125,-43.45703125,-35.64453125,-43.9453125,-39.0625,-33.69140625,0.0
3.2109375,-41.015625,-34.1796875,-41.9921875,-37.59765625,-63.4765625,0.0
3.21484375,-22.4609375,-26.3671875,-23.4375,-26.3671875,-50.29296875,0.0
3.21875,-15.13671875,-20.5078125,-18.5546875,-23.92578125,0.48828125,0.0
3.22265625,-23.92578125,-28.80859375,-24.4140625,-28.3203125,26.3671875,0.0
3.2265625,-41.015625,-40.0390625,-31.25,-29.78515625,37.59765625,0.0
3.23046875,-51.7578125,-36.1328125,-29.78515625,-29.78515625,44.43359375,0.0
3.234375,-40.0390625,-20.5078125,-14.16015625,-24.90234375,21.484375,0.0
3.23828125,-22.94921875,-16.6015625,-13.671875,-24.4140625,-26.85546875,0.0
3.2421875,-22.94921875,-19.53125,-27.83203125,-27.34375,-20.01953125,0.0
3.24609375,-45.41015625,-30.76171875,-44.43359375,-41.015625,-20.5078125,0.0
3.25,-59.5703125,-42.48046875,-44.921875,-45.41015625,-23.4375,0.0
3.25390625,-57.6171875,-41.9921875,-32.71484375,-40.52734375,-15.625,0.0
3.2578125,-50.78125,-42.96875,-36.62109375,-44.43359375,-49.31640625,0.0
3.26171875,-37.59765625,-37.109375,-41.9921875,-38.57421875,-5.859375,0.0
3.265625,-41.015625,-33.69140625,-39.0625,-33.203125,24.90234375,0.0
3.26953125,-55.17578125,-43.9453125,-34.66796875,-37.109375,-93.26171875,0.0
3.2734375,-49.8046875,-42.48046875,-27.34375,-39.0625,-157.71484375,0.0
3.27734375,-31.73828125,-26.85546875,-27.83203125,-32.71484375,-181.15234375,0.0
3.28125,-17.578125,-13.671875,-19.04296875,-21.97265625,-173.828125,0.0
3.28515625,-23.4375,-22.94921875,-17.578125,-27.34375,-117.67578125,0.0
3.2890625,-38.0859375,-30.76171875,-32.2265625,-38.0859375,-180.6640625,0.0
3.29296875,-37.109375,-26.85546875,-32.2265625,-34.66796875,-187.5,0.0
3.296875,-25.390625,-25.390625,-27.83203125,-25.87890625,-48.828125,0.0
3.30078125,-18.5546875,-25.87890625,-26.85546875,-25.87890625,60.546875,0.0
3.3046875,-29.78515625,-27.34375,-32.2265625,-33.69140625,-37.109375,0.0
3.30859375,-37.109375,-32.2265625,-40.52734375,-35.15625,-143.5546875,0.0
3.3125,-34.1796875,-37.59765625,-27.83203125,-30.2734375,-74.21875,0.0
3.31640625,-25.390625,-30.2734375,-26.85546875,-28.3203125,17.578125,0.0
3.3203125,-23.4375,-30.76171875,-41.9921875,-29.296875,-67.87109375,0.0
3.32421875,-31.73828125,-33.203125,-40.0390625,-33.69140625,-9.27734375,0.0
3.328125,-39.0625,-29.78515625,-39.55078125,-34.66796875,82.03125,0.0
3.33203125,-40.0390625,-32.71484375,-42.96875,-36.62109375,18.06640625,0.0
3.3359375,-23.92578125,-31.73828125,-35.15625,-35.15625,5.859375,0.0
3.33984375,-8.7890625,-23.92578125,-23.92578125,-20.99609375,25.390625,0.0
3.34375,-16.6015625,-22.94921875,-25.390625,-13.671875,94.7265625,0.0
3.34765625,-33.203125,-33.203125,-33.69140625,-23.4375,35.64453125,0.0
3.3515625,-35.15625,-34.1796875,-38.57421875,-37.59765625,-62.98828125,0.0
3.35546875,-25.390625,-26.3671875,-39.0625,-37.59765625,-56.15234375,0.0
3.359375,-21.484375,-24.90234375,-29.296875,-35.64453125,8.30078125,0.0
3.36328125,-25.390625,-28.3203125,-26.3671875,-40.0390625,-25.390625,0.0
3.3671875,-30.76171875,-34.66796875,-34.1796875,-43.9453125,-102.5390625,0.0
3.37109375,-41.015625,-40.0390625,-34.66796875,-42.48046875,-61.5234375,0.0
3.375,-33.69140625,-38.0859375,-25.87890625,-32.71484375,-0.9765625,0.0
3.37890625,-19.53125,-27.83203125,-20.01953125,-24.90234375,-13.18359375,0.0
