timestam,TP9,AF7,AF8,TP10,AUX,Marker
498.00390625,-41.50390625,-21.484375,-36.1328125,-33.69140625,-34.1796875,0.0
498.0078125,-21.97265625,-20.99609375,-37.109375,-38.57421875,-31.73828125,0.0
498.01171875,-15.13671875,-20.5078125,-30.76171875,-32.71484375,-2.44140625,0.0
498.015625,-16.6015625,-25.390625,-30.76171875,-30.2734375,-2.9296875,0.0
498.01953125,-21.97265625,-29.78515625,-34.1796875,-33.203125,-6.8359375,0.0
498.0234375,-20.5078125,-23.92578125,-34.1796875,-28.80859375,0.48828125,0.0
498.02734375,-11.71875,-25.390625,-32.71484375,-17.578125,5.859375,0.0
498.03125,-1.46484375,-32.2265625,-39.55078125,-19.53125,-20.5078125,0.0
498.03515625,2.9296875,-30.2734375,-23.92578125,-31.73828125,-4.39453125,0.0
498.0390625,-12.20703125,-26.3671875,-5.859375,-24.90234375,21.97265625,0.0
498.04296875,-20.99609375,-21.97265625,-31.25,-20.99609375,29.296875,0.0
498.046875,-13.18359375,-24.4140625,-45.41015625,-33.69140625,-20.99609375,0.0
498.05078125,-4.39453125,-23.4375,-37.59765625,-34.66796875,-78.61328125,0.0
498.0546875,-21.484375,-21.97265625,-39.55078125,-32.71484375,-60.05859375,0.0
498.05859375,-44.921875,-25.87890625,-37.109375,-31.25,-52.734375,0.0
498.0625,-25.87890625,-22.94921875,-32.2265625,-19.53125,-35.15625,0.0
498.06640625,3.41796875,-25.390625,-39.55078125,-24.4140625,54.19921875,0.0
498.0703125,1.953125,-32.2265625,-42.96875,-30.76171875,7.32421875,0.0
498.07421875,-11.23046875,-27.34375,-44.43359375,-30.2734375,-110.3515625,0.0
498.078125,-21.97265625,-34.1796875,-40.52734375,-22.94921875,-86.9140625,0.0
498.08203125,-22.4609375,-39.0625,-19.53125,-13.18359375,-13.18359375,0.0
498.0859375,-12.6953125,-34.66796875,-28.3203125,-27.83203125,-9.765625,0.0
498.08984375,-4.8828125,-26.3671875,-40.52734375,-39.55078125,-31.73828125,0.0
498.09375,-8.30078125,-12.6953125,-35.15625,-39.55078125,-2.9296875,0.0
498.09765625,-30.76171875,-16.11328125,-38.57421875,-31.73828125,17.578125,0.0
498.1015625,-40.0390625,-17.578125,-39.55078125,-19.53125,-23.4375,0.0
498.10546875,-26.85546875,-17.578125,-40.0390625,-22.94921875,-72.75390625,0.0
498.109375,-12.20703125,-19.04296875,-42.96875,-28.80859375,-74.70703125,0.0
498.11328125,-6.34765625,-16.6015625,-40.52734375,-36.62109375,-16.11328125,0.0
498.1171875,-31.73828125,-17.578125,-40.0390625,-45.8984375,14.16015625,0.0
498.12109375,-59.5703125,-19.04296875,-45.8984375,-37.109375,12.6953125,0.0
498.125,-48.33984375,-26.85546875,-29.296875,-24.4140625,-15.13671875,0.0
498.12890625,-30.76171875,-28.80859375,-22.4609375,-28.3203125,0.48828125,0.0
498.1328125,-38.0859375,-21.484375,-46.875,-49.8046875,-4.8828125,0.0
498.13671875,-52.24609375,-24.90234375,-43.9453125,-48.33984375,-113.76953125,0.0
498.140625,-42.96875,-25.390625,-29.296875,-34.66796875,-99.609375,0.0
498.14453125,-38.0859375,-22.4609375,-37.109375,-37.59765625,-24.90234375,0.0
498.1484375,-30.76171875,-26.85546875,-47.8515625,-38.57421875,-5.859375,0.0
498.15234375,-20.01953125,-24.4140625,-47.36328125,-36.62109375,-60.546875,0.0
498.15625,-27.34375,-18.06640625,-51.26953125,-40.0390625,-52.24609375,0.0
498.16015625,-41.50390625,-21.97265625,-47.8515625,-44.921875,3.41796875,0.0
498.1640625,-24.4140625,-19.04296875,-45.41015625,-38.57421875,-41.50390625,0.0
498.16796875,-8.7890625,-13.671875,-38.57421875,-40.52734375,-60.05859375,0.0
498.171875,-13.671875,-21.484375,-27.34375,-41.9921875,-56.15234375,0.0
498.17578125,-9.765625,-28.80859375,-45.41015625,-33.69140625,-22.94921875,0.0
498.1796875,-20.5078125,-29.296875,-56.15234375,-41.015625,-64.453125,0.0
498.18359375,-27.83203125,-20.99609375,-43.9453125,-24.90234375,-52.24609375,0.0
498.1875,-13.671875,-16.11328125,-42.48046875,-20.5078125,27.83203125,0.0
498.19140625,-1.46484375,-21.97265625,-51.26953125,-28.3203125,-18.06640625,0.0
498.1953125,-33.203125,-32.2265625,-50.78125,-23.4375,-133.30078125,0.0
498.19921875,-71.2890625,-39.55078125,-39.0625,-28.3203125,-105.95703125,0.0
498.203125,-57.6171875,-36.62109375,-41.9921875,-36.62109375,-30.76171875,0.0
498.20703125,-35.15625,-34.66796875,-51.26953125,-42.48046875,-89.84375,0.0
498.2109375,-36.62109375,-30.76171875,-53.22265625,-32.2265625,-103.515625,0.0
498.21484375,-50.78125,-24.90234375,-29.296875,-23.92578125,-24.90234375,0.0
498.21875,-43.9453125,-31.25,-11.71875,-22.4609375,19.53125,0.0
498.22265625,-42.48046875,-36.1328125,-38.57421875,-17.578125,26.85546875,0.0
498.2265625,-43.45703125,-37.59765625,-51.26953125,-29.296875,-5.859375,0.0
498.23046875,-32.71484375,-36.1328125,-52.24609375,-31.73828125,-8.7890625,0.0
498.234375,-26.85546875,-30.76171875,-53.7109375,-31.73828125,21.97265625,0.0
498.23828125,-37.109375,-32.2265625,-51.7578125,-49.31640625,-28.80859375,0.0
498.2421875,-47.8515625,-33.69140625,-49.31640625,-42.96875,-35.64453125,0.0
498.24609375,-13.671875,-26.3671875,-55.17578125,-31.73828125,34.1796875,0.0
498.25,20.99609375,-28.3203125,-53.22265625,-19.53125,42.96875,0.0
498.25390625,-0.9765625,-39.55078125,-40.0390625,-8.30078125,-50.29296875,0.0
498.2578125,-46.875,-36.62109375,-26.3671875,-23.92578125,-25.390625,0.0
498.26171875,-60.05859375,-41.9921875,-2.9296875,-42.48046875,45.41015625,0.0
498.265625,-56.15234375,-44.921875,-12.20703125,-42.96875,40.52734375,0.0
498.26953125,-40.0390625,-40.52734375,-24.90234375,-32.2265625,-38.57421875,0.0
498.2734375,-38.57421875,-47.36328125,-11.71875,-42.96875,-67.87109375,0.0
