timestamp,TP9,AF7,AF8,TP10,AUX,Marker
573.00390625,-23.4375,-30.76171875,-36.1328125,-29.296875,22.4609375,0.0
573.0078125,-12.20703125,-32.2265625,-33.69140625,-23.4375,18.5546875,0.0
573.01171875,-20.5078125,-37.59765625,-40.0390625,-26.85546875,18.5546875,0.0
573.015625,-34.1796875,-44.43359375,-39.55078125,-31.25,-28.3203125,0.0
573.01953125,-40.52734375,-44.43359375,-34.66796875,-28.80859375,-68.359375,0.0
573.0234375,-36.62109375,-39.55078125,-35.15625,-26.85546875,-46.38671875,0.0
573.02734375,-13.671875,-28.3203125,-20.01953125,-18.5546875,-49.31640625,0.0
573.03125,-9.27734375,-27.83203125,-17.578125,-19.04296875,-18.06640625,0.0
573.03515625,-23.92578125,-34.66796875,-28.80859375,-23.4375,4.39453125,0.0
573.0390625,-28.80859375,-33.203125,-28.80859375,-26.3671875,43.45703125,0.0
573.04296875,-22.4609375,-30.76171875,-25.87890625,-27.34375,64.94140625,0.0
573.046875,-9.765625,-28.80859375,-26.3671875,-30.76171875,31.25,0.0
573.05078125,-5.37109375,-27.34375,-29.296875,-30.2734375,-14.16015625,0.0
573.0546875,-16.6015625,-29.78515625,-29.78515625,-28.3203125,-105.46875,0.0
573.05859375,-30.76171875,-30.76171875,-29.78515625,-28.3203125,-83.0078125,0.0
573.0625,-25.87890625,-25.87890625,-29.296875,-26.85546875,33.203125,0.0
573.06640625,-16.6015625,-32.2265625,-34.1796875,-32.2265625,39.55078125,0.0
573.0703125,-15.625,-31.25,-31.25,-30.76171875,-90.8203125,0.0
573.07421875,-24.4140625,-24.90234375,-23.92578125,-30.2734375,-138.671875,0.0
573.078125,-35.64453125,-30.76171875,-30.2734375,-33.69140625,-81.54296875,0.0
573.08203125,-33.203125,-34.66796875,-33.203125,-32.71484375,-172.8515625,0.0
573.0859375,-16.11328125,-27.83203125,-15.13671875,-21.97265625,-208.984375,0.0
573.08984375,1.46484375,-18.06640625,3.41796875,-5.37109375,-112.3046875,0.0
573.09375,-19.04296875,-26.85546875,-14.16015625,-16.6015625,-59.5703125,0.0
573.09765625,-47.8515625,-37.109375,-28.80859375,-31.25,-53.7109375,0.0
